t,cmd,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
5.296,A,1.200,1.200,1.837,1.910,0.3960,0.3960,-0.0919,-0.3197,0.1723,0.0938
5.315,A,1.140,1.140,1.828,1.901,0.3822,0.3822,-0.3913,-0.4345,0.0723,-0.0062
5.335,A,1.080,1.080,1.755,1.755,0.3684,0.3684,-0.2217,-0.0391,0.1467,0.0938
5.353,A,1.020,1.020,1.676,1.676,0.3546,0.3546,-0.1962,-0.1955,0.1584,0.1591
5.373,A,0.960,0.960,1.677,1.677,0.3408,0.3408,-0.4341,-0.4349,0.0584,0.0591
5.393,A,0.900,0.900,1.603,1.602,0.3270,0.3270,-0.2346,-0.2340,0.0924,0.0930
5.413,A,0.840,0.840,1.548,1.548,0.3132,0.3132,-0.2886,-0.2889,0.0246,0.0243
5.432,A,0.780,0.780,1.463,1.463,0.2994,0.2994,-0.1977,-0.1977,0.1017,0.1017
5.452,A,0.720,0.720,1.394,1.394,0.2856,0.2856,-0.2307,-0.2308,0.0549,0.0548
5.471,A,0.660,0.660,1.321,1.321,0.2718,0.2718,-0.2137,-0.2135,0.0581,0.0583
5.491,A,0.600,0.600,1.233,1.233,0.2580,0.2580,-0.1617,-0.1619,0.0963,0.0961
5.512,A,0.540,0.600,1.201,1.201,0.2442,0.2580,-0.3162,-0.2802,-0.0037,-0.0039
5.532,A,0.480,0.600,1.093,1.093,0.2304,0.2580,-0.0970,-0.0249,0.0963,0.0961
5.551,A,0.420,0.600,1.039,1.039,0.2166,0.2580,-0.2361,-0.1281,-0.0037,0.1299
5.571,A,0.360,0.600,0.943,1.016,0.2028,0.2580,-0.1105,-0.1916,0.0923,0.0664
5.591,A,0.300,0.600,0.943,1.088,0.1890,0.2580,-0.3860,-0.4747,-0.0077,-0.0336
5.610,A,0.240,0.600,0.798,0.870,0.1752,0.2580,0.0281,0.3824,0.0923,0.0664
5.631,A,0.180,0.600,0.794,0.794,0.1614,0.2580,-0.3570,0.0761,-0.0077,0.1664
5.650,A,0.120,0.600,0.729,0.802,0.1476,0.2580,-0.2055,-0.1435,-0.0579,0.1145
5.670,A,0.060,0.600,0.580,0.871,0.1338,0.2580,0.0604,-0.3328,0.0421,0.0145
5.690,A,-0.000,0.600,0.497,0.710,0.0000,0.2580,-0.0891,0.3363,-0.0579,0.1145
5.710,A,-0.060,0.600,0.371,0.667,-0.1338,0.2580,0.0565,0.0652,-0.0773,0.2145
5.730,A,-0.120,0.600,0.290,0.726,-0.1476,0.2580,-0.0449,-0.2212,-0.1773,0.1145
5.750,A,-0.180,0.600,0.000,0.798,-0.1614,0.2580,0.6177,-0.2988,-0.0773,0.0145
5.770,A,-0.240,0.600,0.000,0.726,-0.1752,0.2580,-0.1440,0.1052,-0.1773,0.1145
5.790,A,-0.300,0.600,0.000,0.653,-0.1890,0.2580,-0.1800,0.1500,-0.2773,0.2145
5.810,A,-0.360,0.600,-0.290,0.653,-0.2028,0.2580,0.6836,-0.0318,-0.1773,0.2262
5.830,A,-0.420,0.600,-0.363,0.871,-0.2166,0.2580,0.1469,-0.7063,-0.0773,0.1262
5.850,A,-0.480,0.600,-0.508,0.870,-0.2304,0.2580,0.3793,-0.1621,0.0227,0.0959
5.870,A,-0.540,0.600,-0.356,0.855,-0.2442,0.2580,-0.4888,-0.1150,-0.0773,0.1430
5.890,A,-0.600,0.600,-0.369,0.813,-0.2580,0.2580,-0.1058,-0.0208,-0.1773,0.2372
5.910,A,-0.600,0.600,-0.435,1.016,-0.2580,0.2580,0.0664,-0.7583,-0.1916,0.1372
5.931,A,-0.600,0.600,-0.580,0.943,-0.2580,0.2580,0.3496,-0.0221,-0.0916,0.2359
5.950,A,-0.600,0.600,-0.726,1.161,-0.2580,0.2580,0.4401,-0.8838,0.0084,0.1359
5.971,A,-0.600,0.600,-0.508,1.161,-0.2580,0.2580,-0.6006,-0.3344,-0.0916,0.0359
5.990,A,-0.600,0.600,-0.508,1.088,-0.2580,0.2580,-0.0553,-0.1116,-0.1916,0.1359
6.010,A,-0.600,0.600,-0.579,1.086,-0.2580,0.2580,0.1657,-0.2855,-0.0923,0.0359
6.031,A,-0.600,0.600,-0.793,1.081,-0.2580,0.2580,0.6507,-0.2779,0.0077,-0.0199
6.051,A,-0.600,0.600,-0.730,1.022,-0.2580,0.2580,-0.0802,-0.1037,-0.0923,0.0801
6.070,W,-0.540,0.660,-0.652,0.797,-0.2442,0.2718,-0.1276,0.4800,-0.1923,0.1801
6.090,W,-0.480,0.720,-0.582,0.874,-0.2304,0.2856,-0.1124,-0.2839,-0.2923,0.0801
6.111,W,-0.420,0.780,-0.792,0.936,-0.2166,0.2994,0.7480,-0.2508,-0.1923,0.0486
6.130,W,-0.360,0.840,-0.864,0.792,-0.2028,0.3132,0.4812,0.3902,-0.0923,0.1486
6.151,W,-0.300,0.900,-0.810,0.736,-0.1890,0.3270,0.1709,0.2376,-0.0181,0.2486
6.171,W,-0.240,0.960,-0.871,0.944,-0.1752,0.3408,0.5314,-0.5088,0.0819,0.1486
6.190,W,-0.180,1.020,-0.721,1.081,-0.1614,0.3546,-0.0504,-0.3814,-0.0181,0.0486
6.210,W,-0.120,1.080,-0.580,0.870,-0.1476,0.3684,-0.0764,0.6545,-0.1181,0.1486
6.230,W,-0.060,1.140,-0.511,0.876,-0.1338,0.3822,0.0991,0.1420,-0.0347,0.2486
6.250,W,-0.000,1.200,-0.653,0.943,0.0000,0.3960,0.7452,-0.0117,0.0653,0.3486
6.270,W,0.060,1.260,-0.577,1.083,0.1338,0.4098,0.1944,-0.2434,0.1653,0.2486
6.290,W,0.120,1.320,-0.365,1.240,0.1476,0.4236,-0.2416,-0.3439,0.0653,0.1486
6.311,W,0.180,1.380,-0.145,1.233,0.1614,0.4374,-0.3536,0.1036,-0.0347,0.2486
6.330,W,0.240,1.440,-0.073,1.233,0.1752,0.4512,0.0061,0.1242,0.0653,0.3486
6.350,W,0.300,1.500,0.000,1.233,0.1890,0.4650,-0.0014,0.1618,0.1653,0.4486
6.371,W,0.360,1.560,0.071,1.356,0.2028,0.4788,-0.0052,-0.1850,0.1976,0.3486
6.391,W,0.420,1.620,0.221,1.550,0.2166,0.4926,-0.2559,-0.4422,0.0976,0.2486
6.411,W,0.480,1.680,0.361,1.587,0.2304,0.5064,-0.2767,-0.0377,-0.0024,0.3486
6.431,W,0.540,1.740,0.292,1.533,0.2442,0.5202,0.3208,0.2604,0.0976,0.4486
6.450,W,0.600,1.800,0.216,1.658,0.2580,0.5340,0.4193,-0.2288,0.1976,0.3486
6.472,W,0.660,1.800,0.365,1.679,0.2718,0.5340,-0.1945,0.0219,0.0976,0.4486
6.491,W,0.720,1.800,0.507,1.740,0.2856,0.5340,-0.2289,-0.1173,0.0567,0.4167
6.512,W,0.780,1.800,0.568,1.847,0.2994,0.5340,-0.0248,-0.2949,0.1567,0.3167
6.532,W,0.840,1.800,0.431,1.867,0.3132,0.5340,0.5890,-0.0905,0.2567,0.4167
6.552,W,0.900,1.800,0.525,1.799,0.3270,0.5340,-0.0099,0.1688,0.3171,0.5167
6.572,W,0.960,1.800,0.794,1.948,0.3408,0.5340,-0.5726,-0.4611,0.2171,0.4167
6.592,W,1.020,1.800,0.938,2.019,0.3546,0.5340,-0.3100,-0.3094,0.1171,0.3167
6.613,W,1.080,1.800,0.881,1.981,0.3684,0.5340,0.2621,-0.0136,0.2171,0.4167
6.633,W,1.140,1.800,0.943,2.031,0.3822,0.5340,-0.0376,-0.2623,0.3171,0.3167
6.653,W,1.200,1.800,1.052,2.034,0.3960,0.5340,-0.1838,-0.1479,0.2171,0.3861
6.687,W,1.260,1.800,1.086,1.895,0.4098,0.5340,0.0190,0.2905,0.3171,0.4861
6.701,W,1.320,1.800,1.251,1.994,0.4236,0.5340,-0.3723,-0.3646,0.2171,0.3861
6.720,W,1.380,1.800,1.400,2.310,0.4374,0.5340,-0.3840,-1.0000,0.1171,0.2861
6.740,D,1.320,1.740,1.295,2.158,0.4236,0.5202,0.2791,0.1304,0.2171,0.3861
6.759,D,1.260,1.680,1.392,2.125,0.4098,0.5064,-0.3231,-0.1845,0.1171,0.3219
6.778,D,1.200,1.620,1.421,2.170,0.3960,0.4926,-0.2060,-0.4418,0.1900,0.2219
6.797,D,1.140,1.560,1.472,2.103,0.3822,0.4788,-0.3260,-0.1594,0.0900,0.3194
6.817,D,1.080,1.500,1.428,2.104,0.3684,0.4650,-0.0984,-0.3662,0.1900,0.2194
6.837,D,1.020,1.440,1.373,2.096,0.3546,0.4512,-0.0743,-0.3712,0.2803,0.1194
6.857,D,0.960,1.380,1.454,2.035,0.3408,0.4374,-0.4976,-0.2412,0.1803,0.1962
6.876,D,0.900,1.320,1.512,1.944,0.3270,0.4236,-0.5125,-0.1461,0.0803,0.2775
6.896,D,0.840,1.260,1.386,1.896,0.3132,0.4098,-0.0119,-0.2625,0.1803,0.1775
6.915,D,0.780,1.200,1.377,1.884,0.2994,0.3960,-0.3372,-0.3817,0.0803,0.0775
6.935,D,0.720,1.140,1.386,1.824,0.2856,0.3822,-0.4217,-0.2583,-0.0197,0.1239
6.955,D,0.660,1.080,1.233,1.741,0.2718,0.3684,0.0377,-0.1902,0.0803,0.1782
6.974,D,0.600,1.020,1.161,1.668,0.2580,0.3546,-0.1546,-0.2070,0.1034,0.1476
6.996,D,0.600,0.960,1.155,1.732,0.2580,0.3408,-0.3183,-0.6230,0.0034,0.0476
7.013,D,0.600,0.900,1.093,1.603,0.2580,0.3270,-0.1411,-0.0987,0.1034,0.1476
7.034,D,0.600,0.840,1.089,1.525,0.2580,0.3132,-0.2836,-0.2148,0.0034,0.0984
7.053,D,0.600,0.780,1.005,1.508,0.2580,0.2994,-0.0345,-0.3960,0.1034,-0.0016
7.073,D,0.600,0.720,0.930,1.360,0.2580,0.2856,-0.0106,-0.0129,0.2034,0.0984
7.093,D,0.600,0.660,1.040,1.337,0.2580,0.2718,-0.5384,-0.3503,0.1034,-0.0016
7.113,D,0.600,0.600,1.000,1.285,0.2580,0.2580,-0.1392,-0.2815,0.1188,-0.0235
7.134,D,0.600,0.540,0.938,1.154,0.2580,0.2442,-0.0475,-0.0404,0.2105,0.0765
7.153,D,0.600,0.480,1.021,1.021,0.2580,0.2304,-0.4592,0.0098,0.1105,0.1765
7.173,D,0.600,0.420,1.033,1.107,0.2580,0.2166,-0.2904,-0.6270,0.0105,0.0765
7.193,D,0.600,0.360,0.942,1.087,0.2580,0.2028,0.0206,-0.3885,0.1105,-0.0235
7.212,D,0.600,0.300,0.867,1.012,0.2580,0.1890,0.0275,-0.2381,0.2105,-0.0491
7.232,D,0.600,0.240,0.939,0.794,0.2580,0.1752,-0.3819,0.2112,0.1105,0.0509
7.252,D,0.600,0.180,0.935,0.719,0.2580,0.1614,-0.1910,-0.1353,0.0670,0.0261
7.272,D,0.600,0.120,0.870,0.652,0.2580,0.1476,0.0009,-0.1525,0.1670,-0.0049
7.292,D,0.600,0.060,0.886,0.665,0.2580,0.1338,-0.2138,-0.3944,0.0670,-0.1049
7.312,D,0.600,-0.000,0.799,0.436,0.2580,0.0000,0.1006,0.3118,0.1670,-0.0049
7.332,D,0.600,-0.060,0.870,0.435,0.2580,-0.1338,-0.3420,-0.2963,0.0670,-0.1049
7.352,D,0.600,-0.120,0.790,0.287,0.2580,-0.1476,0.0870,0.1256,0.1670,-0.0220
7.372,D,0.600,-0.180,0.733,0.073,0.2580,-0.1614,0.0640,0.3831,0.2670,0.0780
7.392,D,0.600,-0.240,0.870,0.073,0.2580,-0.1752,-0.5064,-0.1857,0.1670,-0.0220
7.412,D,0.600,-0.300,0.943,0.073,0.2580,-0.1890,-0.3877,-0.2236,0.0670,-0.1220
7.432,D,0.600,-0.360,0.935,-0.072,0.2580,-0.2028,-0.1816,0.1884,0.0764,-0.0220
7.452,D,0.600,-0.420,0.878,-0.146,0.2580,-0.2166,-0.0237,0.0218,0.1764,-0.1220
7.472,D,0.600,-0.480,0.798,-0.218,0.2580,-0.2304,0.0817,0.0207,0.2764,-0.2097
7.492,D,0.600,-0.540,0.943,-0.218,0.2580,-0.2442,-0.5698,-0.1931,0.1764,-0.3097
7.512,D,0.600,-0.600,1.066,-0.426,0.2580,-0.2580,-0.5857,0.4172,0.0764,-0.2097
7.532,D,0.600,-0.600,1.030,-0.515,0.2580,-0.2580,-0.1691,0.1713,0.0889,-0.1097
7.552,D,0.600,-0.600,1.014,-0.652,0.2580,-0.2580,-0.2080,0.3729,0.0500,-0.0097
7.572,D,0.600,-0.600,0.940,-0.650,0.2580,-0.2580,-0.0204,0.0248,0.1500,-0.1097
7.592,D,0.600,-0.600,0.945,-0.583,0.2580,-0.2580,-0.2179,-0.1785,0.0500,-0.2097
7.612,D,0.600,-0.600,0.869,-0.795,0.2580,-0.2580,0.0276,0.6494,0.1500,-0.1097
7.632,D,0.600,-0.600,0.950,-0.805,0.2580,-0.2580,-0.4116,0.1472,0.0500,-0.1108
7.652,D,0.600,-0.600,0.874,-0.801,0.2580,-0.2580,0.0261,0.1101,0.1500,-0.1479
7.673,D,0.600,-0.600,0.870,-0.798,0.2580,-0.2580,-0.1541,0.1112,0.1039,-0.1468
7.692,D,0.600,-0.600,0.871,-0.943,0.2580,-0.2580,-0.1625,0.5689,0.0955,-0.0468
7.712,D,0.600,-0.600,0.871,-0.943,0.2580,-0.2580,-0.1631,0.2066,0.0949,-0.0514
7.733,D,0.600,-0.600,0.941,-0.868,0.2580,-0.2580,-0.3794,-0.0263,-0.0051,-0.1514
7.752,D,0.600,-0.600,0.800,-0.873,0.2580,-0.2580,0.2326,0.1737,0.0949,-0.0843
7.772,D,0.600,-0.600,0.725,-0.943,0.2580,-0.2580,0.1108,0.3820,0.1949,0.0157
7.793,D,0.600,-0.600,0.925,-0.854,0.2580,-0.2580,-0.6952,-0.0694,0.0949,-0.0843
7.812,D,0.600,-0.600,0.804,-0.803,0.2580,-0.2580,0.1813,-0.0078,0.1949,-0.1843
7.833,D,0.600,-0.600,0.868,-0.870,0.2580,-0.2580,-0.3225,0.3306,0.0949,-0.0843
7.853,D,0.600,-0.600,0.882,-0.956,0.2580,-0.2580,-0.2042,0.4284,0.0538,0.0157
7.872,D,0.600,-0.600,0.798,-0.798,0.2580,-0.2580,0.0919,-0.2758,0.1538,-0.0843
7.892,D,0.600,-0.600,0.871,-0.798,0.2580,-0.2580,-0.3445,0.1197,0.0538,-0.1383
7.912,D,0.600,-0.600,0.871,-0.798,0.2580,-0.2580,-0.1615,0.1180,0.0965,-0.1400
7.933,D,0.600,-0.600,0.794,-0.939,0.2580,-0.2580,0.0740,0.5546,0.1965,-0.0400
7.953,D,0.600,-0.600,0.874,-1.019,0.2580,-0.2580,-0.3626,0.4536,0.0965,0.0600
7.972,D,0.600,-0.600,0.798,-0.798,0.2580,-0.2580,0.0691,-0.4334,0.1965,-0.0400
7.993,W,0.660,-0.540,0.723,-0.578,0.2718,-0.2442,0.1517,-0.5278,0.2965,-0.1400
8.012,W,0.720,-0.480,0.800,-0.655,0.2856,-0.2304,-0.2424,0.2967,0.1965,-0.0400
8.032,W,0.780,-0.420,0.926,-0.641,0.2994,-0.2166,-0.4013,0.0979,0.0965,-0.1187
8.052,W,0.840,-0.360,0.888,-0.518,0.3132,-0.2028,0.0671,-0.2133,0.1965,-0.2187
8.072,W,0.900,-0.300,0.870,-0.580,0.3270,-0.1890,0.0619,0.3237,0.2965,-0.1187
8.092,W,0.960,-0.240,0.944,-0.653,0.3408,-0.1752,-0.1738,0.4309,0.1965,-0.0187
8.113,W,1.020,-0.180,0.943,-0.580,0.3546,-0.1614,0.0486,0.0571,0.2965,-0.1043
8.132,W,1.080,-0.120,1.129,-0.635,0.3684,-0.1476,-0.4958,0.4467,0.1965,-0.0043
8.152,W,1.140,-0.060,1.103,-0.515,0.3822,-0.1338,0.0888,-0.0286,0.2965,-0.1043
8.173,W,1.200,-0.000,1.099,-0.513,0.3960,0.0000,0.0686,0.3040,0.3965,-0.0043
8.193,W,1.260,0.060,1.239,-0.510,0.4098,0.1338,-0.3354,0.3344,0.2965,0.0957
8.213,W,1.320,0.120,1.379,-0.290,0.4236,0.1476,-0.3874,-0.3028,0.1965,-0.0043
8.233,W,1.380,0.180,1.306,-0.218,0.4374,0.1614,0.2283,0.0567,0.2965,0.0957
8.252,W,1.440,0.240,1.305,-0.073,0.4512,0.1752,0.0823,-0.1753,0.3965,-0.0001
8.272,W,1.500,0.300,1.379,0.000,0.4650,0.1890,-0.1111,-0.0013,0.3539,0.0999
8.293,W,1.560,0.360,1.450,0.000,0.4788,0.2028,-0.1131,0.2160,0.3657,0.1999
8.313,W,1.620,0.420,1.597,0.218,0.4926,0.2166,-0.3513,-0.4229,0.2657,0.0999
8.333,W,1.680,0.480,1.596,0.290,0.5064,0.2304,0.0521,-0.0672,0.3657,0.1632
8.353,W,1.740,0.540,1.596,0.290,0.5202,0.2442,0.0853,0.1497,0.4657,0.2632
8.373,W,1.800,0.600,1.698,0.495,0.5340,0.2580,-0.1937,-0.4499,0.3657,0.1632
8.393,W,1.800,0.660,1.745,0.582,0.5340,0.2718,-0.0844,-0.1691,0.4496,0.1027
8.414,W,1.800,0.720,1.815,0.581,0.5340,0.2856,-0.1853,0.0854,0.3496,0.2027
8.434,W,1.800,0.780,1.825,0.657,0.5340,0.2994,-0.0381,-0.1161,0.4496,0.1833
8.454,W,1.800,0.840,1.831,0.806,0.5340,0.3132,-0.0347,-0.3515,0.4993,0.0833
8.474,W,1.800,0.900,1.967,0.801,0.5340,0.3270,-0.4384,0.0706,0.3993,0.1833
8.495,W,1.800,0.960,1.963,0.800,0.5340,0.3408,-0.0887,0.0998,0.4453,0.2833
8.515,W,1.800,1.020,2.104,1.015,0.5340,0.3546,-0.5337,-0.5367,0.3453,0.1833
8.536,W,1.800,1.080,2.097,1.049,0.5340,0.3684,-0.1628,-0.0642,0.3712,0.2833
8.558,W,1.800,1.140,2.102,1.087,0.5340,0.3822,-0.1927,-0.0645,0.3413,0.3177
8.577,A,1.740,1.080,2.104,1.202,0.5202,0.3684,-0.2222,-0.3606,0.2980,0.2177
8.597,A,1.680,1.020,2.319,1.335,0.5064,0.3546,-0.9210,-0.5212,0.1980,0.1177
8.617,A,1.620,0.960,2.174,1.377,0.4926,0.3408,0.0302,-0.3541,0.2980,0.0177
8.636,A,1.560,0.900,2.207,1.324,0.4788,0.3270,-0.4724,-0.1241,0.1980,0.1177
8.656,A,1.500,0.840,2.196,1.244,0.4650,0.3132,-0.3883,-0.0420,0.0980,0.2177
8.676,A,1.440,0.780,2.103,1.305,0.4512,0.2994,-0.1647,-0.4670,0.1980,0.1177
8.695,A,1.380,0.720,2.045,1.315,0.4374,0.2856,-0.2545,-0.3807,0.1829,0.0177
8.716,A,1.320,0.660,1.976,1.244,0.4236,0.2718,-0.2223,-0.1750,0.2013,0.0968
8.735,A,1.260,0.600,1.958,1.161,0.4098,0.2580,-0.3743,-0.1268,0.1013,0.1312
8.755,A,1.200,0.600,1.898,1.195,0.3960,0.2580,-0.2678,-0.4432,0.1282,0.0312
8.775,A,1.140,0.600,1.835,1.174,0.3822,0.2580,-0.2582,-0.2921,0.1240,-0.0341
8.794,A,1.080,0.600,1.759,1.026,0.3684,0.2580,-0.2180,0.1145,0.1504,0.0659
8.814,A,1.020,0.600,1.686,0.953,0.3546,0.2580,-0.2166,-0.0286,0.1380,0.1659
8.833,A,0.960,0.600,1.596,0.943,0.3408,0.2580,-0.1572,-0.1816,0.1836,0.0764
8.853,A,0.900,0.600,1.668,1.088,0.3270,0.2580,-0.6423,-0.6551,0.0836,-0.0236
8.873,A,0.840,0.600,1.556,0.991,0.3132,0.2580,-0.1497,0.0095,0.1635,0.0764
8.893,A,0.780,0.600,1.539,0.806,0.2994,0.2580,-0.4104,0.3380,0.0635,0.1764
8.913,A,0.720,0.600,1.471,0.883,0.2856,0.2580,-0.2820,-0.3615,0.0036,0.0764
8.932,A,0.660,0.600,1.308,0.872,0.2718,0.2580,0.0177,-0.1374,0.1036,0.1206
8.953,A,0.600,0.600,1.233,0.870,0.2580,0.2580,-0.1914,-0.1573,0.0666,0.1007
8.973,A,0.540,0.600,1.287,0.858,0.2442,0.2580,-0.5828,-0.1238,-0.0334,0.1342
8.993,A,0.480,0.600,1.095,0.876,0.2304,0.2580,0.1093,-0.2119,0.0666,0.0461
9.012,A,0.420,0.600,1.024,0.805,0.2166,0.2580,-0.1836,0.0569,0.0330,0.1461
9.032,A,0.360,0.600,0.943,0.798,0.2028,0.2580,-0.1483,-0.1031,0.0545,0.1549
9.052,A,0.300,0.600,0.870,0.798,0.1890,0.2580,-0.1596,-0.1174,0.0294,0.1406
9.072,A,0.240,0.600,0.859,0.859,0.1752,0.2580,-0.3433,-0.3087,-0.0706,0.0406
9.092,A,0.180,0.600,0.662,0.809,0.1614,0.2580,0.2040,-0.0000,0.0294,0.1406
9.112,A,0.120,0.600,0.580,0.725,0.1476,0.2580,-0.0727,0.1333,0.0749,0.2406
9.132,A,0.060,0.600,0.580,0.870,0.1338,0.2580,-0.3112,-0.5233,-0.0251,0.1406
9.152,A,-0.000,0.600,0.435,0.870,0.0000,0.2580,0.1012,-0.1630,0.0749,0.0950
9.172,A,-0.060,0.600,0.358,0.858,-0.1338,0.2580,-0.0570,-0.1254,-0.0251,0.1326
9.192,A,-0.120,0.600,0.291,0.800,-0.1476,0.2580,-0.0806,0.0268,-0.1251,0.2326
9.212,A,-0.180,0.600,0.144,0.940,-0.1614,0.2580,0.1724,-0.5549,-0.0251,0.1326
9.232,A,-0.240,0.600,0.000,0.957,-0.1752,0.2580,0.2171,-0.2576,0.0419,0.0326
9.253,A,-0.300,0.600,0.000,0.942,-0.1890,0.2580,-0.1800,-0.1653,-0.0581,0.0927
9.272,A,-0.360,0.600,0.000,0.872,-0.2028,0.2580,-0.2160,0.0108,-0.1581,0.1927
9.292,A,-0.420,0.600,0.000,0.943,-0.2166,0.2580,-0.2520,-0.3842,-0.2581,0.0927
9.312,A,-0.480,0.600,-0.290,0.943,-0.2304,0.2580,0.6116,-0.2055,-0.1581,0.0525
9.332,A,-0.540,0.600,-0.435,0.870,-0.2442,0.2580,0.2997,0.0194,-0.0581,0.1525
9.352,A,-0.600,0.600,-0.290,0.871,-0.2580,0.2580,-0.5484,-0.1627,-0.1581,0.0953
9.372,A,-0.600,0.600,-0.432,0.863,-0.2580,0.2580,0.2525,-0.1394,-0.0581,0.1186
9.392,A,-0.600,0.600,-0.512,0.878,-0.2580,0.2580,0.1485,-0.2035,-0.1095,0.0545
9.414,A,-0.600,0.600,-0.508,0.870,-0.2580,0.2580,-0.0667,-0.1426,-0.2095,0.1154
9.434,A,-0.600,0.600,-0.653,0.797,-0.2580,0.2580,0.3938,0.0631,-0.1095,0.2154
9.454,A,-0.600,0.600,-0.784,0.926,-0.2580,0.2580,0.4387,-0.5184,-0.0095,0.1154
9.474,A,-0.600,0.600,-0.665,0.887,-0.2580,0.2580,-0.2579,-0.0729,-0.1095,0.1851
9.494,A,-0.600,0.600,-0.632,0.983,-0.2580,0.2580,-0.0631,-0.4714,-0.2095,0.0851
9.512,A,-0.600,0.600,-0.674,0.974,-0.2580,0.2580,0.1491,-0.2002,-0.1095,0.0578
9.533,A,-0.600,0.600,-0.785,0.927,-0.2580,0.2580,0.3874,-0.0805,-0.0095,0.1578
9.552,A,-0.600,0.600,-0.665,0.887,-0.2580,0.2580,-0.2591,-0.0715,-0.1095,0.1865
9.573,A,-0.600,0.600,-0.653,1.016,-0.2580,0.2580,0.0021,-0.5733,-0.2095,0.0865
9.593,A,-0.600,0.600,-0.725,0.943,-0.2580,0.2580,0.2550,-0.0218,-0.1095,0.1865
9.613,A,-0.600,0.600,-0.936,0.936,-0.2580,0.2580,0.7288,-0.1849,-0.0095,0.0865
9.633,A,-0.600,0.600,-0.804,1.023,-0.2580,0.2580,-0.2082,-0.4717,-0.1095,-0.0135
9.653,A,-0.600,0.600,-0.725,0.943,-0.2580,0.2580,-0.1213,-0.0050,-0.2095,0.0865
9.673,A,-0.600,0.600,-0.871,0.871,-0.2580,0.2580,0.5259,0.0179,-0.1095,0.1865
9.693,A,-0.600,0.600,-0.943,0.943,-0.2580,0.2580,0.3861,-0.3861,-0.0095,0.0865
9.712,A,-0.600,0.600,-0.944,0.944,-0.2580,0.2580,0.2081,-0.2080,-0.0499,0.0500
9.732,A,-0.600,0.600,-0.797,0.870,-0.2580,0.2580,-0.2470,0.0222,-0.1499,0.1500
9.752,A,-0.600,0.600,-0.798,0.871,-0.2580,0.2580,0.1210,-0.1647,-0.1370,0.0933
9.773,W,-0.540,0.660,-0.938,0.866,-0.2442,0.2718,0.5894,-0.1123,-0.0370,0.1595
9.793,W,-0.480,0.720,-0.874,0.874,-0.2304,0.2856,0.0752,-0.1116,-0.1370,0.1740
9.813,W,-0.420,0.780,-0.722,0.867,-0.2166,0.2994,-0.1974,-0.0345,-0.2370,0.2649
9.833,W,-0.360,0.840,-0.728,0.874,-0.2028,0.3132,0.2363,-0.0386,-0.1370,0.2746
9.853,W,-0.300,0.900,-0.867,1.012,-0.1890,0.3270,0.6865,-0.4104,-0.0370,0.1746
9.873,W,-0.240,0.960,-0.786,1.144,-0.1752,0.3408,0.1264,-0.4413,-0.0488,0.0746
9.893,W,-0.180,1.020,-0.586,1.025,-0.1614,0.3546,-0.2575,0.2928,-0.1488,0.1746
9.913,W,-0.120,1.080,-0.648,0.937,-0.1476,0.3684,0.4729,0.3086,-0.0488,0.2746
9.933,W,-0.060,1.140,-0.660,0.954,-0.1338,0.3822,0.3903,0.0684,0.0512,0.3746
9.953,W,-0.000,1.200,-0.437,1.093,0.0000,0.3960,-0.2952,-0.2848,-0.0488,0.2746
9.972,W,0.060,1.260,-0.435,1.307,0.1338,0.4098,0.2926,-0.5611,0.0512,0.1746
9.992,W,0.120,1.320,-0.290,1.232,0.1476,0.4236,-0.1176,0.2398,0.0300,0.2746
10.012,W,0.180,1.380,-0.218,1.235,0.1614,0.4374,0.0580,0.0801,0.1300,0.3746
10.032,W,0.240,1.440,-0.071,1.344,0.1752,0.4512,-0.1810,-0.2167,0.0300,0.2746
10.053,W,0.300,1.500,0.000,1.377,0.1890,0.4650,0.0031,-0.0082,0.1300,0.3746
10.073,W,0.360,1.560,0.000,1.408,0.2028,0.4788,0.2160,0.0134,0.2300,0.4746
10.093,W,0.420,1.620,0.218,1.525,0.2166,0.4926,-0.4232,-0.2342,0.1300,0.3746
10.113,W,0.480,1.680,0.364,1.748,0.2304,0.5064,-0.2963,-0.5992,0.0300,0.2746
10.133,W,0.540,1.740,0.290,1.668,0.2442,0.5202,0.3351,0.2437,0.1300,0.3746
10.154,W,0.600,1.800,0.290,1.742,0.2580,0.5340,0.1853,-0.1501,0.2300,0.3839
10.174,W,0.660,1.800,0.508,1.813,0.2718,0.5340,-0.4523,-0.1870,0.1300,0.3470
10.193,W,0.720,1.800,0.653,1.813,0.2856,0.5340,-0.3222,-0.0072,0.0300,0.4470
10.213,W,0.780,1.800,0.580,1.886,0.2994,0.5340,0.3008,-0.2343,0.1300,0.3470
10.234,W,0.840,1.800,0.496,2.055,0.3132,0.5340,0.4170,-0.5762,0.2300,0.2470
10.254,W,0.900,1.800,0.655,2.037,0.3270,0.5340,-0.2492,-0.0954,0.1300,0.3470
10.275,W,0.960,1.800,0.806,1.974,0.3408,0.5340,-0.2865,0.0516,0.0543,0.4470
10.295,W,1.020,1.800,0.800,2.041,0.3546,0.5340,0.1474,-0.3122,0.1543,0.3470
10.315,W,1.080,1.800,0.804,2.046,0.3684,0.5340,0.1560,-0.1602,0.2543,0.3738
