t,cmd,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
16.137,W,-0.420,0.780,-0.725,1.015,-0.2166,0.2994,0.1310,-0.0094,-0.0856,0.1588
16.156,W,-0.360,0.840,-0.741,0.889,-0.2028,0.3132,0.1885,0.2766,-0.0143,0.2588
16.177,W,-0.300,0.900,-0.653,1.015,-0.1890,0.3270,-0.0886,-0.3931,-0.1143,0.1588
16.197,W,-0.240,0.960,-0.647,1.150,-0.1752,0.3408,0.1490,-0.4573,-0.0262,0.0588
16.217,W,-0.180,1.020,-0.718,1.077,-0.1614,0.3546,0.4208,0.1395,0.0738,0.1588
16.236,W,-0.120,1.080,-0.592,0.962,-0.1476,0.3684,-0.1111,0.3495,-0.0262,0.2588
16.256,W,-0.060,1.140,-0.435,1.016,-0.1338,0.3822,-0.2471,-0.0672,-0.1262,0.3150
16.276,W,-0.000,1.200,-0.427,1.138,0.0000,0.3960,0.1548,-0.2770,-0.0262,0.2150
16.297,W,0.060,1.260,-0.441,1.248,0.1338,0.4098,0.2547,-0.2758,0.0738,0.1340
16.316,W,0.120,1.320,-0.292,1.169,0.1476,0.4236,-0.2030,0.2791,-0.0262,0.2340
16.336,W,0.180,1.380,-0.145,1.233,0.1614,0.4374,-0.2531,-0.0794,-0.0917,0.3340
16.358,W,0.240,1.440,-0.218,1.233,0.1752,0.4512,0.3757,0.1178,0.0083,0.4340
16.378,W,0.300,1.500,-0.145,1.452,0.1890,0.4650,0.0062,-0.5266,0.1083,0.3340
16.397,W,0.360,1.560,-0.073,1.668,0.2028,0.4788,-0.0021,-0.6132,0.2007,0.2340
16.417,W,0.420,1.620,0.145,1.742,0.2166,0.4926,-0.4592,-0.2656,0.1007,0.2270
16.437,W,0.480,1.680,0.290,1.669,0.2304,0.5064,-0.3287,0.1815,0.0007,0.3270
16.457,W,0.540,1.740,0.217,1.736,0.2442,0.5202,0.2969,-0.1728,0.1007,0.3474
16.477,W,0.600,1.800,0.145,1.667,0.2580,0.5340,0.3731,0.2448,0.2007,0.4474
16.498,W,0.660,1.800,0.363,1.816,0.2718,0.5340,-0.4475,-0.3907,0.1007,0.3474
16.518,W,0.720,1.800,0.506,1.879,0.2856,0.5340,-0.3081,-0.2125,0.0007,0.3215
16.538,W,0.780,1.800,0.360,1.871,0.2994,0.5340,0.5374,-0.0298,0.1007,0.4215
16.558,W,0.840,1.800,0.432,1.942,0.3132,0.5340,-0.0147,-0.2723,0.2007,0.3215
16.579,W,0.900,1.800,0.437,1.966,0.3270,0.5340,0.1843,-0.1688,0.3007,0.3652
16.600,W,0.960,1.800,0.794,1.948,0.3408,0.5340,-0.8715,-0.0501,0.2007,0.4652
16.621,W,1.020,1.800,0.893,2.009,0.3546,0.5340,-0.2516,-0.2851,0.1030,0.3652
16.640,W,1.080,1.800,0.944,2.033,0.3684,0.5340,-0.1262,-0.2088,0.2030,0.3252
16.660,W,1.140,1.800,0.943,2.104,0.3822,0.5340,0.0406,-0.3665,0.3030,0.2252
16.680,W,1.200,1.800,0.995,1.989,0.3960,0.5340,-0.0860,0.1640,0.3100,0.3252
16.700,W,1.260,1.800,1.227,1.949,0.4098,0.5340,-0.6417,0.0035,0.2100,0.4252
16.720,W,1.320,1.800,1.389,2.048,0.4236,0.5340,-0.5271,-0.4029,0.1100,0.3252
16.740,W,1.380,1.800,1.312,1.968,0.4374,0.5340,0.1535,0.0892,0.2100,0.4252
16.761,W,1.440,1.800,1.388,2.045,0.4512,0.5340,-0.2373,-0.3471,0.2139,0.3252
16.781,W,1.500,1.800,1.443,2.092,0.4650,0.5340,-0.1837,-0.3013,0.2813,0.2327
16.801,W,1.560,1.800,1.597,2.105,0.4788,0.5340,-0.4882,-0.2244,0.1813,0.3096
16.820,W,1.620,1.800,1.610,1.976,0.4926,0.5340,-0.1057,0.2107,0.2813,0.4096
16.841,W,1.680,1.800,1.661,1.949,0.5064,0.5340,-0.1948,-0.0311,0.3116,0.5029
16.862,W,1.740,1.800,1.754,1.900,0.5202,0.5340,-0.3214,0.0553,0.2116,0.5893
16.885,W,1.800,1.800,1.799,2.075,0.5340,0.5340,-0.1911,-0.6115,0.3116,0.4893
16.904,W,1.800,1.800,1.757,2.123,0.5340,0.5340,0.0501,-0.3205,0.4116,0.3893
16.926,W,1.800,1.800,1.813,2.248,0.5340,0.5340,-0.2270,-0.5883,0.3116,0.2893
16.945,W,1.800,1.800,1.832,2.199,0.5340,0.5340,-0.1477,-0.1245,0.3863,0.3893
16.964,W,1.800,1.800,1.963,2.108,0.5340,0.5340,-0.5045,0.0330,0.2863,0.4893
16.986,W,1.800,1.800,1.898,2.190,0.5340,0.5340,0.0220,-0.4482,0.3863,0.3893
17.007,W,1.800,1.800,1.959,2.177,0.5340,0.5340,-0.3285,-0.2007,0.2863,0.3333
17.028,W,1.800,1.800,2.021,2.237,0.5340,0.5340,-0.3652,-0.4205,0.1863,0.2333
17.046,W,1.800,1.800,1.982,2.202,0.5340,0.5340,-0.0932,-0.1628,0.2863,0.3333
17.066,W,1.800,1.800,1.893,2.184,0.5340,0.5340,0.0877,-0.1920,0.3863,0.3420
17.087,W,1.800,1.800,2.038,2.184,0.5340,0.5340,-0.5859,-0.2376,0.2863,0.2964
17.106,W,1.800,1.800,2.029,2.174,0.5340,0.5340,-0.1959,-0.2086,0.3381,0.3254
17.127,W,1.800,1.800,2.033,2.178,0.5340,0.5340,-0.2277,-0.2441,0.3063,0.2899
17.148,W,1.800,1.800,2.018,2.157,0.5340,0.5340,-0.1735,-0.1694,0.3605,0.3646
17.167,W,1.800,1.800,2.102,2.175,0.5340,0.5340,-0.4724,-0.2780,0.2605,0.2646
17.188,W,1.800,1.800,2.048,2.194,0.5340,0.5340,-0.0919,-0.2917,0.3605,0.2423
17.208,W,1.800,1.800,2.050,2.123,0.5340,0.5340,-0.2369,-0.0260,0.2971,0.3423
17.228,W,1.800,1.800,2.145,2.145,0.5340,0.5340,-0.5239,-0.2690,0.1971,0.2650
17.246,W,1.800,1.800,2.007,2.084,0.5340,0.5340,0.1406,-0.0265,0.2971,0.3650
17.266,W,1.800,1.800,2.044,2.117,0.5340,0.5340,-0.3197,-0.2818,0.2143,0.2650
17.286,W,1.800,1.800,2.019,2.163,0.5340,0.5340,-0.1482,-0.3400,0.3143,0.1940
17.304,W,1.800,1.800,2.035,2.108,0.5340,0.5340,-0.2609,-0.0537,0.2731,0.2940
17.324,W,1.800,1.800,2.038,2.110,0.5340,0.5340,-0.2291,-0.2010,0.3049,0.3330
17.347,W,1.800,1.800,1.962,2.107,0.5340,0.5340,0.0122,-0.1849,0.4049,0.3491
17.366,W,1.800,1.800,2.055,2.055,0.5340,0.5340,-0.4645,-0.0292,0.3049,0.4491
17.387,W,1.800,1.800,2.091,2.163,0.5340,0.5340,-0.3456,-0.4965,0.2049,0.3491
17.408,W,1.800,1.800,2.039,2.185,0.5340,0.5340,-0.0936,-0.2932,0.3049,0.2491
17.428,W,1.800,1.800,2.005,2.212,0.5340,0.5340,-0.1176,-0.3239,0.4049,0.2101
17.448,W,1.800,1.800,2.066,2.140,0.5340,0.5340,-0.3931,-0.0323,0.3049,0.3101
17.467,W,1.800,1.800,2.121,2.047,0.5340,0.5340,-0.4085,0.0753,0.2049,0.4101
17.487,W,1.800,1.800,2.106,2.106,0.5340,0.5340,-0.2282,-0.3392,0.3049,0.3101
17.507,W,1.800,1.800,2.034,2.106,0.5340,0.5340,-0.0382,-0.1914,0.4049,0.3426
17.527,W,1.800,1.800,2.107,2.107,0.5340,0.5340,-0.4487,-0.1946,0.3049,0.3394
17.547,W,1.800,1.800,2.059,2.133,0.5340,0.5340,-0.1140,-0.2709,0.4049,0.2631
17.568,W,1.800,1.800,2.094,2.166,0.5340,0.5340,-0.3432,-0.3106,0.3049,0.2234
17.589,W,1.800,1.800,2.177,2.104,0.5340,0.5340,-0.5138,-0.0363,0.2049,0.3234
17.607,W,1.800,1.800,2.114,2.114,0.5340,0.5340,-0.1114,-0.2213,0.3049,0.3127
17.628,W,1.800,1.800,2.118,2.118,0.5340,0.5340,-0.2820,-0.2092,0.2520,0.3248
17.647,W,1.800,1.800,2.117,2.117,0.5340,0.5340,-0.2672,-0.1963,0.2668,0.3377
17.668,W,1.800,1.800,2.099,2.099,0.5340,0.5340,-0.2145,-0.1419,0.3195,0.3921
17.692,W,1.800,1.800,2.031,2.176,0.5340,0.5340,-0.0477,-0.4250,0.4195,0.2921
17.713,W,1.800,1.800,2.175,2.175,0.5340,0.5340,-0.6653,-0.2312,0.3195,0.3028
17.734,W,1.800,1.800,2.115,2.188,0.5340,0.5340,-0.1184,-0.2724,0.4156,0.2616
17.753,W,1.800,1.800,2.163,2.163,0.5340,0.5340,-0.4181,-0.1635,0.3156,0.3616
17.776,W,1.800,1.800,2.216,2.147,0.5340,0.5340,-0.4629,-0.1766,0.2156,0.3574
17.795,W,1.800,1.800,2.125,2.192,0.5340,0.5340,-0.0484,-0.3548,0.3156,0.2574
17.816,W,1.800,1.800,2.123,2.197,0.5340,0.5340,-0.2686,-0.2580,0.2654,0.2760
17.836,W,1.800,1.800,2.095,2.167,0.5340,0.5340,-0.1865,-0.1552,0.3475,0.3760
17.857,W,1.800,1.800,2.169,2.169,0.5340,0.5340,-0.4865,-0.2340,0.2475,0.3000
17.876,W,1.800,1.800,2.090,2.162,0.5340,0.5340,-0.0556,-0.2072,0.3475,0.3268
17.894,W,1.800,1.800,2.122,2.193,0.5340,0.5340,-0.3534,-0.3204,0.2475,0.2268
17.914,W,1.800,1.800,2.105,2.178,0.5340,0.5340,-0.2209,-0.1969,0.3131,0.3268
17.934,W,1.800,1.800,1.997,1.997,0.5340,0.5340,0.0719,0.3252,0.4131,0.4268
17.963,W,1.800,1.800,1.943,1.943,0.5340,0.5340,-0.0301,0.0419,0.5039,0.5268
17.989,W,1.800,1.800,2.136,2.136,0.5340,0.5340,-0.7642,-0.6916,0.4039,0.4268
18.023,W,1.800,1.800,2.215,2.215,0.5340,0.5340,-0.5263,-0.4552,0.3039,0.3268
18.057,W,1.800,1.800,2.158,2.198,0.5340,0.5340,-0.1531,-0.2048,0.3809,0.3292
18.086,W,1.800,1.800,2.102,2.226,0.5340,0.5340,-0.1215,-0.3327,0.4125,0.2292
18.114,W,1.800,1.800,2.229,2.278,0.5340,0.5340,-0.6535,-0.4252,0.3125,0.1292
18.146,W,1.800,1.800,2.329,2.277,0.5340,0.5340,-0.6469,-0.2916,0.2125,0.2292
18.174,W,1.800,1.800,2.342,2.249,0.5340,0.5340,-0.4400,-0.2070,0.1125,0.3270
18.197,W,1.800,1.800,2.298,2.249,0.5340,0.5340,-0.2680,-0.2780,0.2125,0.2560
18.214,W,1.800,1.800,2.133,2.204,0.5340,0.5340,0.1337,-0.1372,0.3125,0.3560
18.231,W,1.800,1.800,2.109,2.184,0.5340,0.5340,-0.2055,-0.1895,0.3285,0.3445
18.252,W,1.800,1.800,2.092,2.162,0.5340,0.5340,-0.2141,-0.1699,0.3199,0.3641
18.279,W,1.800,1.800,2.057,2.209,0.5340,0.5340,-0.1445,-0.3709,0.3895,0.2641
18.300,W,1.800,1.800,2.069,2.212,0.5340,0.5340,-0.2737,-0.2624,0.2895,0.2716
18.319,W,1.800,1.800,2.178,2.178,0.5340,0.5340,-0.5783,-0.1496,0.1895,0.3716
18.337,W,1.800,1.800,2.058,2.205,0.5340,0.5340,0.0642,-0.3201,0.2895,0.2716
18.357,W,1.800,1.800,2.039,2.184,0.5340,0.5340,-0.1741,-0.1860,0.3599,0.3480
18.378,W,1.800,1.800,2.049,2.123,0.5340,0.5340,-0.2564,-0.0473,0.2776,0.4480
18.397,W,1.800,1.800,2.110,2.182,0.5340,0.5340,-0.4163,-0.3867,0.1776,0.3480
18.418,W,1.800,1.800,2.042,2.178,0.5340,0.5340,-0.0558,-0.2232,0.2776,0.3108
18.436,W,1.800,1.800,2.027,2.183,0.5340,0.5340,-0.1783,-0.2505,0.3557,0.2835
18.456,W,1.800,1.800,2.020,2.164,0.5340,0.5340,-0.1950,-0.1796,0.3390,0.3544
18.477,W,1.800,1.800,2.094,2.164,0.5340,0.5340,-0.4423,-0.2262,0.2390,0.3078
18.497,W,1.800,1.800,2.071,2.148,0.5340,0.5340,-0.1840,-0.1755,0.3390,0.3585
18.519,W,1.800,1.800,2.071,2.140,0.5340,0.5340,-0.2444,-0.1943,0.2896,0.3397
18.539,W,1.800,1.800,2.087,2.157,0.5340,0.5340,-0.2908,-0.2621,0.2432,0.2719
18.558,W,1.800,1.800,2.064,2.217,0.5340,0.5340,-0.1808,-0.4088,0.3432,0.1719
18.579,W,1.800,1.800,2.027,2.172,0.5340,0.5340,-0.1241,-0.1189,0.4099,0.2719
18.597,W,1.800,1.800,2.060,2.060,0.5340,0.5340,-0.3182,0.1160,0.3099,0.3719
18.619,W,1.800,1.800,2.116,2.116,0.5340,0.5340,-0.4104,-0.3383,0.2099,0.2719
18.638,W,1.800,1.800,2.102,2.174,0.5340,0.5340,-0.2254,-0.3784,0.3086,0.1719
18.657,W,1.800,1.800,2.046,2.193,0.5340,0.5340,-0.0891,-0.2891,0.4086,0.2449
18.676,W,1.800,1.800,2.102,2.101,0.5340,0.5340,-0.3989,0.0392,0.3086,0.3449
18.696,W,1.800,1.800,2.119,2.046,0.5340,0.5340,-0.3145,-0.0168,0.2195,0.4449
18.715,W,1.800,1.800,2.042,2.115,0.5340,0.5340,-0.0340,-0.3706,0.3195,0.3449
18.738,W,1.800,1.800,2.080,2.080,0.5340,0.5340,-0.3417,-0.0870,0.2195,0.4449
18.756,W,1.800,1.800,2.048,2.194,0.5340,0.5340,-0.1491,-0.5309,0.3195,0.3449
18.778,W,1.800,1.800,2.051,2.198,0.5340,0.5340,-0.2394,-0.2562,0.2946,0.2778
18.798,W,1.800,1.800,2.021,2.237,0.5340,0.5340,-0.1366,-0.3690,0.3946,0.1778
18.817,W,1.800,1.800,2.087,2.226,0.5340,0.5340,-0.4178,-0.2359,0.2946,0.2778
18.837,W,1.800,1.800,2.113,2.113,0.5340,0.5340,-0.3328,0.0870,0.2012,0.3778
18.856,W,1.800,1.800,2.042,2.041,0.5340,0.5340,-0.0460,0.0264,0.3012,0.4778
18.877,W,1.800,1.800,2.046,2.119,0.5340,0.5340,-0.2376,-0.3931,0.2964,0.3778
18.899,W,1.800,1.800,2.124,2.124,0.5340,0.5340,-0.4695,-0.2144,0.1964,0.3196
18.917,W,1.800,1.800,2.030,2.248,0.5340,0.5340,0.0149,-0.5872,0.2964,0.2196
18.937,W,1.800,1.800,2.017,2.156,0.5340,0.5340,-0.1768,0.0074,0.3572,0.3196
18.955,W,1.800,1.800,2.076,2.076,0.5340,0.5340,-0.3918,0.0282,0.2572,0.4196
18.978,W,1.800,1.800,2.100,2.100,0.5340,0.5340,-0.3197,-0.2474,0.2143,0.3196
18.996,W,1.800,1.800,2.029,2.174,0.5340,0.5340,-0.0416,-0.4191,0.3143,0.2196
19.017,W,1.800,1.800,1.980,2.199,0.5340,0.5340,-0.0634,-0.3109,0.4143,0.2231
19.038,W,1.800,1.800,2.092,2.092,0.5340,0.5340,-0.5349,0.0867,0.3143,0.3231
19.058,W,1.800,1.800,2.075,2.144,0.5340,0.5340,-0.2024,-0.3446,0.3316,0.2231
19.076,W,1.800,1.800,2.074,2.074,0.5340,0.5340,-0.2440,0.0007,0.2900,0.3231
19.097,W,1.800,1.800,2.076,2.076,0.5340,0.5340,-0.2508,-0.1781,0.2832,0.3559
19.117,W,1.800,1.800,2.123,2.123,0.5340,0.5340,-0.3920,-0.3203,0.1832,0.2559
19.138,W,1.800,1.800,2.082,2.150,0.5340,0.5340,-0.1455,-0.2837,0.2832,0.2503
19.156,W,1.800,1.800,2.052,2.127,0.5340,0.5340,-0.1548,-0.1461,0.3792,0.3503
19.178,W,1.800,1.800,2.039,2.112,0.5340,0.5340,-0.1930,-0.1587,0.3410,0.3753
19.196,W,1.800,1.800,2.053,2.126,0.5340,0.5340,-0.2647,-0.2386,0.2693,0.2954
19.220,W,1.800,1.800,2.094,2.094,0.5340,0.5340,-0.3589,-0.1030,0.1751,0.3954
19.238,W,1.800,1.800,2.027,2.172,0.5340,0.5340,-0.0492,-0.4261,0.2751,0.2954
19.258,W,1.800,1.800,2.048,2.121,0.5340,0.5340,-0.2806,-0.0738,0.2534,0.3954
19.276,W,1.800,1.800,2.034,2.179,0.5340,0.5340,-0.1856,-0.3808,0.3484,0.2954
19.298,W,1.800,1.800,2.011,2.227,0.5340,0.5340,-0.1504,-0.3833,0.3836,0.1954
19.317,W,1.800,1.800,2.046,2.119,0.5340,0.5340,-0.3154,0.0691,0.2836,0.2954
19.338,W,1.800,1.800,2.085,2.085,0.5340,0.5340,-0.3478,-0.0932,0.1862,0.3954
19.357,W,1.800,1.800,2.042,2.112,0.5340,0.5340,-0.1165,-0.2628,0.2862,0.2954
19.376,W,1.800,1.800,2.043,2.118,0.5340,0.5340,-0.2279,-0.2148,0.3061,0.3192
19.396,W,1.800,1.800,2.069,2.216,0.5340,0.5340,-0.3060,-0.5023,0.2280,0.2192
19.417,W,1.800,1.800,2.042,2.115,0.5340,0.5340,-0.1595,0.0550,0.3280,0.3192
19.436,W,1.800,1.800,2.031,2.103,0.5340,0.5340,-0.1903,-0.1604,0.3437,0.3736
19.457,W,1.800,1.800,2.071,2.140,0.5340,0.5340,-0.3416,-0.3021,0.2437,0.2736
19.475,W,1.800,1.800,2.062,2.136,0.5340,0.5340,-0.2165,-0.2003,0.3175,0.3337
19.497,W,1.800,1.800,2.036,2.181,0.5340,0.5340,-0.1549,-0.3501,0.3791,0.2337
19.518,W,1.800,1.800,2.106,2.106,0.5340,0.5340,-0.4402,-0.0041,0.2791,0.3337
19.538,W,1.800,1.800,2.115,2.115,0.5340,0.5340,-0.2910,-0.2192,0.2430,0.3148
19.558,W,1.800,1.800,2.042,2.188,0.5340,0.5340,-0.0419,-0.4217,0.3430,0.2148
19.578,W,1.800,1.800,2.065,2.137,0.5340,0.5340,-0.2984,-0.0825,0.2430,0.3148
19.596,W,1.800,1.800,2.068,2.142,0.5340,0.5340,-0.2482,-0.2278,0.2858,0.3062
19.616,W,1.800,1.800,2.041,2.114,0.5340,0.5340,-0.1562,-0.1252,0.3778,0.4062
19.638,W,1.800,1.800,2.117,2.117,0.5340,0.5340,-0.4597,-0.2054,0.2778,0.3286
19.656,W,1.800,1.800,2.114,2.186,0.5340,0.5340,-0.2602,-0.4141,0.2738,0.2286
19.675,W,1.800,1.800,2.027,2.171,0.5340,0.5340,0.0015,-0.1924,0.3738,0.3286
19.698,W,1.800,1.800,2.049,2.123,0.5340,0.5340,-0.2858,-0.0801,0.2738,0.4286
19.718,W,1.800,1.800,2.100,2.170,0.5340,0.5340,-0.3875,-0.3491,0.1738,0.3286
19.736,W,1.800,1.800,2.101,2.173,0.5340,0.5340,-0.2630,-0.2399,0.2710,0.2941
19.756,W,1.800,1.800,1.977,2.197,0.5340,0.5340,0.1243,-0.3040,0.3710,0.2300
19.777,W,1.800,1.800,2.033,2.178,0.5340,0.5340,-0.3600,-0.1885,0.2710,0.3300
19.797,W,1.800,1.800,2.094,2.094,0.5340,0.5340,-0.4094,0.0248,0.1710,0.4300
19.814,D,1.740,1.740,2.059,2.132,0.5202,0.5202,-0.1823,-0.3383,0.2710,0.3300
19.834,D,1.680,1.680,2.015,2.154,0.5064,0.5064,-0.1718,-0.3464,0.3346,0.2300
19.855,D,1.620,1.620,2.009,2.163,0.4926,0.4926,-0.2977,-0.3570,0.2346,0.1356
19.873,D,1.560,1.560,2.101,2.101,0.4788,0.4788,-0.6340,-0.1762,0.1346,0.2356
19.892,D,1.500,1.500,1.978,2.051,0.4650,0.4650,-0.0599,-0.2148,0.2346,0.2502
19.912,D,1.440,1.440,1.887,2.032,0.4512,0.4512,-0.1206,-0.3152,0.3306,0.1502
19.931,D,1.380,1.380,1.902,2.048,0.4374,0.4374,-0.4302,-0.4491,0.2306,0.0502
19.951,D,1.320,1.320,1.971,1.971,0.4236,0.4236,-0.6439,-0.2057,0.1306,0.1502
19.970,D,1.260,1.260,1.979,1.905,0.4098,0.4098,-0.5299,-0.2313,0.0306,0.1785
19.991,D,1.200,1.200,1.878,1.878,0.3960,0.3960,-0.2361,-0.3471,0.1306,0.0785
20.010,D,1.140,1.140,1.844,1.844,0.3822,0.3822,-0.4157,-0.3438,0.0306,0.0384
20.029,D,1.080,1.080,1.755,1.755,0.3684,0.3684,-0.2623,-0.1904,0.1061,0.1384
20.048,D,1.020,1.020,1.751,1.678,0.3546,0.3546,-0.5101,-0.2117,0.0061,0.1429
20.068,D,0.960,0.960,1.765,1.618,0.3408,0.3408,-0.5968,-0.2518,-0.0939,0.0890
20.087,D,0.900,0.900,1.599,1.527,0.3270,0.3270,-0.0864,-0.1559,0.0061,0.1711
20.107,D,0.840,0.840,1.482,1.482,0.3132,0.3132,-0.1700,-0.2802,0.1061,0.0711
20.127,D,0.780,0.780,1.387,1.532,0.2994,0.2994,-0.2065,-0.5868,0.0929,-0.0289
20.147,D,0.720,0.720,1.397,1.323,0.2856,0.2856,-0.5121,0.1527,-0.0071,0.0711
20.167,D,0.660,0.660,1.244,1.244,0.2718,0.2718,-0.0471,-0.1590,0.0929,0.1128
20.186,D,0.600,0.600,1.161,1.234,0.2580,0.2580,-0.2113,-0.3644,0.0467,0.0128
20.206,D,0.600,0.540,1.088,1.160,0.2580,0.2442,-0.1882,-0.1953,0.0698,0.0489
20.226,D,0.600,0.480,1.074,1.145,0.2580,0.2304,-0.3287,-0.3693,-0.0302,-0.0511
20.246,D,0.600,0.420,0.957,0.957,0.2580,0.2166,-0.0018,0.1408,0.0698,0.0489
20.265,D,0.600,0.360,0.798,0.871,0.2580,0.2028,0.1977,-0.0989,0.1698,0.1039
20.286,D,0.600,0.300,0.851,0.922,0.2580,0.1890,-0.3632,-0.5099,0.0698,0.0039
20.305,D,0.600,0.240,0.817,0.817,0.2580,0.1752,-0.1238,-0.0902,0.1342,0.0850
20.326,D,0.600,0.180,0.725,0.725,0.2580,0.1614,0.0730,-0.1073,0.2342,0.0541
20.346,D,0.600,0.120,0.785,0.785,0.2580,0.1476,-0.3394,-0.5554,0.1342,-0.0459
20.366,D,0.600,0.060,0.885,0.590,0.2580,0.1338,-0.5010,0.1614,0.0342,0.0541
20.386,D,0.600,-0.000,0.799,0.508,0.2580,0.0000,0.0166,-0.1086,0.1342,-0.0459
20.405,D,0.600,-0.060,0.798,0.508,0.2580,-0.1338,-0.1976,-0.3479,0.0604,-0.1459
20.425,D,0.600,-0.120,0.725,0.218,0.2580,-0.1476,0.0262,0.5149,0.1604,-0.0459
20.445,D,0.600,-0.180,0.725,0.073,0.2580,-0.1614,-0.1555,0.2032,0.1025,0.0418
20.465,D,0.600,-0.240,0.653,0.000,0.2580,-0.1752,0.0699,0.0294,0.2025,-0.0582
20.485,D,0.600,-0.300,0.726,0.000,0.2580,-0.1890,-0.3371,-0.1880,0.1025,-0.1582
20.505,D,0.600,-0.360,0.723,-0.072,0.2580,-0.2028,-0.1486,0.0002,0.1094,-0.2026
20.525,D,0.600,-0.420,0.718,-0.215,0.2580,-0.2166,-0.1372,0.2268,0.1208,-0.1026
20.545,D,0.600,-0.480,0.652,-0.362,0.2580,-0.2304,0.0538,0.2883,0.2208,-0.0026
20.565,D,0.600,-0.540,0.662,-0.368,0.2580,-0.2442,-0.1437,-0.0966,0.1208,-0.1026
20.585,D,0.600,-0.600,0.798,-0.290,0.2580,-0.2580,-0.5374,-0.3886,0.0208,-0.2026
20.605,D,0.600,-0.600,0.726,-0.435,0.2580,-0.2580,0.0249,0.2565,0.1208,-0.1026
20.625,W,0.660,-0.540,0.795,-0.506,0.2718,-0.2442,-0.3334,0.1475,0.0208,-0.0967
20.645,W,0.720,-0.480,0.728,-0.510,0.2856,-0.2304,0.0824,0.0190,0.1208,-0.1967
20.665,W,0.780,-0.420,0.787,-0.644,0.2994,-0.2166,-0.2333,0.4636,0.0661,-0.0967
20.685,W,0.840,-0.360,0.662,-0.662,0.3132,-0.2028,0.3409,0.2171,0.1661,0.0033
20.706,W,0.900,-0.300,0.653,-0.580,0.3270,-0.1890,0.0910,-0.0439,0.2661,-0.0967
20.725,W,0.960,-0.240,0.798,-0.508,0.3408,-0.1752,-0.3456,-0.0286,0.1661,-0.1967
20.746,W,1.020,-0.180,0.870,-0.580,0.3546,-0.1614,-0.1715,0.4134,0.1831,-0.0967
20.766,W,1.080,-0.120,1.000,-0.786,0.3684,-0.1476,-0.3552,0.9047,0.0831,0.0033
20.785,W,1.140,-0.060,0.943,-0.725,0.3822,-0.1338,0.1800,0.2407,0.1831,0.1033
20.805,W,1.200,-0.000,0.958,-0.516,0.3960,0.0000,0.0266,-0.2216,0.2831,0.0033
20.826,W,1.260,0.060,1.015,-0.363,0.4098,0.1338,-0.0750,-0.1382,0.3348,-0.0044
20.846,W,1.320,0.120,1.161,-0.363,0.4236,0.1476,-0.3481,0.2820,0.2348,0.0956
20.865,W,1.380,0.180,1.234,-0.290,0.4374,0.1614,-0.1743,0.0929,0.2631,0.1956
20.885,W,1.440,0.240,1.306,-0.073,0.4512,0.1752,-0.1796,-0.3647,0.2716,0.0956
20.906,W,1.500,0.300,1.306,0.073,0.4650,0.1890,0.0360,-0.2342,0.3716,-0.0044
20.925,W,1.560,0.360,1.378,0.073,0.4788,0.2028,-0.1516,0.1645,0.3272,0.0956
20.946,W,1.620,0.420,1.524,0.000,0.4926,0.2166,-0.3863,0.4253,0.2272,0.1956
20.966,W,1.680,0.480,1.523,0.145,0.5064,0.2304,0.0153,-0.1697,0.3272,0.0956
20.986,W,1.740,0.540,1.451,0.290,0.5202,0.2442,0.2746,-0.2209,0.4272,0.0233
21.006,W,1.800,0.600,1.596,0.218,0.5340,0.2580,-0.3202,0.4029,0.3272,0.1233
21.026,W,1.800,0.660,1.669,0.290,0.5340,0.2718,-0.1836,0.0323,0.3504,0.2233
21.046,W,1.800,0.720,1.737,0.362,0.5340,0.2856,-0.2116,0.0280,0.3224,0.3136
21.068,W,1.800,0.780,1.737,0.579,0.5340,0.2994,-0.0429,-0.4303,0.4224,0.2136
21.087,W,1.800,0.840,1.749,0.801,0.5340,0.3132,-0.0783,-0.5410,0.4557,0.1136
21.107,W,1.800,0.900,1.785,0.857,0.5340,0.3270,-0.1632,-0.1212,0.3708,0.2058
21.126,W,1.800,0.960,1.940,0.862,0.5340,0.3408,-0.5519,0.0371,0.2708,0.3058
21.148,W,1.800,1.020,1.871,0.935,0.5340,0.3546,0.0519,-0.1397,0.3708,0.2149
21.166,W,1.800,1.080,1.900,1.169,0.5340,0.3684,-0.2121,-0.6455,0.3219,0.1149
21.187,W,1.800,1.140,1.862,1.117,0.5340,0.3822,-0.0243,0.1348,0.4219,0.2149
21.210,W,1.800,1.200,1.906,1.129,0.5340,0.3960,-0.2520,0.0039,0.3219,0.3149
21.229,W,1.800,1.260,1.951,1.228,0.5340,0.4098,-0.2842,-0.2366,0.2498,0.2149
21.248,W,1.800,1.320,1.963,1.309,0.5340,0.4236,-0.2084,-0.2025,0.3256,0.2211
21.268,W,1.800,1.380,1.897,1.386,0.5340,0.4374,0.0276,-0.2052,0.4256,0.2322
21.289,W,1.800,1.440,1.915,1.399,0.5340,0.4512,-0.1926,-0.0155,0.3414,0.3322
21.309,W,1.800,1.500,2.021,1.444,0.5340,0.4650,-0.4796,-0.0856,0.2414,0.3794
21.329,W,1.800,1.560,1.978,1.539,0.5340,0.4788,-0.0797,-0.2329,0.3414,0.2794
21.350,W,1.800,1.620,1.967,1.676,0.5340,0.4926,-0.1524,-0.3842,0.3816,0.1794
