t,cmd,setL,setR,rpsL,rpsR,outL,outR,Kp,Ki,Kd
6.225,W,0.210,0.270,0.145,0.073,0.0390,0.1185,0.600,0.000,0.000
6.245,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
6.265,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
6.285,W,0.210,0.270,0.073,0.073,0.0825,0.0814,0.600,0.000,0.000
6.305,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
6.325,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
6.345,W,0.210,0.270,0.145,0.145,0.0391,0.0751,0.600,0.000,0.000
6.365,W,0.210,0.270,0.073,0.145,0.0824,0.0749,0.600,0.000,0.000
6.385,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
6.405,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
6.425,W,0.210,0.270,0.218,0.073,-0.0045,0.0814,0.600,0.000,0.000
6.445,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
6.465,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
6.485,W,0.210,0.270,0.073,0.073,0.0825,0.1185,0.600,0.000,0.000
6.505,W,0.210,0.270,0.072,0.216,0.0829,0.0685,0.600,0.000,0.000
6.525,W,0.210,0.270,0.073,0.147,0.0820,0.0741,0.600,0.000,0.000
6.545,W,0.210,0.270,0.145,0.073,0.0389,0.1185,0.600,0.000,0.000
6.564,W,0.210,0.270,0.073,0.073,0.0825,0.1185,0.600,0.000,0.000
6.585,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
6.605,W,0.210,0.270,0.072,0.145,0.0825,0.0750,0.600,0.000,0.000
6.625,W,0.210,0.270,0.145,0.073,0.0389,0.1185,0.600,0.000,0.000
6.645,W,0.210,0.270,0.145,0.217,0.0390,0.0685,0.600,0.000,0.000
6.665,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
6.685,W,0.210,0.270,0.144,0.144,0.0395,0.0755,0.600,0.000,0.000
6.705,W,0.210,0.270,0.146,0.219,0.0384,0.0306,0.600,0.000,0.000
6.725,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
6.745,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
6.765,W,0.210,0.270,0.145,0.072,0.0392,0.1186,0.600,0.000,0.000
6.785,W,0.210,0.270,0.145,0.218,0.0387,0.0686,0.600,0.000,0.000
6.805,W,0.210,0.270,0.073,0.218,0.0824,0.0313,0.600,0.000,0.000
6.825,W,0.210,0.270,0.145,0.145,0.0392,0.0752,0.600,0.000,0.000
6.845,W,0.210,0.270,0.146,0.146,0.0386,0.0746,0.600,0.000,0.000
6.865,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
6.885,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
6.905,W,0.210,0.270,0.000,0.073,0.1260,0.1185,0.600,0.000,0.000
6.924,W,0.210,0.270,0.145,0.073,0.0760,0.1185,0.600,0.000,0.000
6.945,W,0.210,0.270,0.072,0.145,0.0826,0.0752,0.600,0.000,0.000
6.965,W,0.210,0.270,0.145,0.145,0.0387,0.0747,0.600,0.000,0.000
6.985,W,0.210,0.270,0.073,0.145,0.0824,0.0749,0.600,0.000,0.000
7.005,W,0.210,0.270,0.072,0.144,0.0827,0.0753,0.600,0.000,0.000
7.025,W,0.210,0.270,0.073,0.146,0.0823,0.0746,0.600,0.000,0.000
7.045,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
7.065,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
7.085,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
7.105,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
7.125,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
7.145,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
7.165,W,0.210,0.270,0.073,0.073,0.0825,0.0814,0.600,0.000,0.000
7.185,W,0.210,0.270,0.072,0.143,0.0830,0.0761,0.600,0.000,0.000
7.205,W,0.210,0.270,0.074,0.147,0.0819,0.0738,0.600,0.000,0.000
7.225,W,0.210,0.270,0.073,0.073,0.0825,0.1185,0.600,0.000,0.000
7.245,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
7.265,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
7.285,W,0.210,0.270,0.072,0.144,0.0827,0.0754,0.600,0.000,0.000
7.305,W,0.210,0.270,0.073,0.146,0.0822,0.0745,0.600,0.000,0.000
7.325,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
7.345,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
7.365,W,0.210,0.270,0.072,0.216,0.0827,0.0322,0.600,0.000,0.000
7.385,W,0.210,0.270,0.146,0.146,0.0384,0.0744,0.600,0.000,0.000
7.405,W,0.210,0.270,0.145,0.217,0.0391,0.0316,0.600,0.000,0.000
7.424,W,0.210,0.270,0.000,0.217,0.0891,0.0316,0.600,0.000,0.000
7.445,W,0.210,0.270,0.000,0.145,0.1260,0.0749,0.600,0.000,0.000
7.465,W,0.210,0.270,0.145,0.145,0.0760,0.0748,0.600,0.000,0.000
7.485,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
7.505,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
7.525,W,0.210,0.270,0.073,0.145,0.0824,0.0749,0.600,0.000,0.000
7.545,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
7.565,W,0.210,0.270,0.145,0.145,0.0391,0.0751,0.600,0.000,0.000
7.585,W,0.210,0.270,0.145,0.218,0.0388,0.0312,0.600,0.000,0.000
7.605,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
7.625,W,0.210,0.270,0.000,0.073,0.0889,0.1185,0.600,0.000,0.000
7.645,W,0.210,0.270,0.073,0.218,0.0825,0.0685,0.600,0.000,0.000
7.665,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
7.685,W,0.210,0.270,0.145,0.073,0.0390,0.1185,0.600,0.000,0.000
7.705,W,0.210,0.270,0.072,0.144,0.0827,0.0754,0.600,0.000,0.000
7.725,W,0.210,0.270,0.073,0.146,0.0823,0.0746,0.600,0.000,0.000
7.745,W,0.210,0.270,0.073,0.145,0.0824,0.0749,0.600,0.000,0.000
7.765,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
7.785,W,0.210,0.270,0.145,0.073,0.0390,0.1185,0.600,0.000,0.000
7.805,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
7.825,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
7.845,W,0.210,0.270,0.000,0.073,0.1260,0.1185,0.600,0.000,0.000
7.865,W,0.210,0.270,0.144,0.144,0.0760,0.0754,0.600,0.000,0.000
7.885,W,0.210,0.270,0.146,0.073,0.0385,0.1182,0.600,0.000,0.000
7.905,W,0.210,0.270,0.145,0.073,0.0390,0.1185,0.600,0.000,0.000
7.924,W,0.210,0.270,0.073,0.073,0.0825,0.1185,0.600,0.000,0.000
7.945,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
7.965,W,0.210,0.270,0.071,0.143,0.0831,0.0763,0.600,0.000,0.000
7.985,W,0.210,0.270,0.073,0.073,0.0820,0.1180,0.600,0.000,0.000
8.005,W,0.210,0.270,0.146,0.073,0.0385,0.1183,0.600,0.000,0.000
8.025,W,0.210,0.270,0.145,0.073,0.0389,0.1185,0.600,0.000,0.000
8.045,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
8.065,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
8.085,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
8.105,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
8.125,W,0.210,0.270,0.072,0.144,0.0827,0.0755,0.600,0.000,0.000
8.145,W,0.210,0.270,0.073,0.219,0.0822,0.0306,0.600,0.000,0.000
8.165,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
8.185,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
8.205,W,0.210,0.270,0.073,0.218,0.0825,0.0315,0.600,0.000,0.000
8.225,W,0.210,0.270,0.144,0.144,0.0394,0.0754,0.600,0.000,0.000
8.245,W,0.210,0.270,0.146,0.146,0.0385,0.0745,0.600,0.000,0.000
8.265,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
8.285,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
8.305,W,0.210,0.270,0.144,0.144,0.0393,0.0753,0.600,0.000,0.000
8.325,W,0.210,0.270,0.000,0.146,0.0893,0.0746,0.600,0.000,0.000
8.345,W,0.210,0.270,0.073,0.073,0.0824,0.1184,0.600,0.000,0.000
8.365,W,0.210,0.270,0.145,0.073,0.0389,0.1185,0.600,0.000,0.000
8.385,W,0.210,0.270,0.144,0.072,0.0395,0.1187,0.600,0.000,0.000
8.405,W,0.210,0.270,0.144,0.144,0.0397,0.0757,0.600,0.000,0.000
8.425,W,0.210,0.270,0.000,0.074,0.0897,0.1178,0.600,0.000,0.000
8.445,W,0.210,0.270,0.072,0.072,0.0826,0.1186,0.600,0.000,0.000
8.465,W,0.210,0.270,0.145,0.218,0.0388,0.0686,0.600,0.000,0.000
8.485,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
8.504,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
8.525,W,0.210,0.270,0.072,0.143,0.0830,0.0761,0.600,0.000,0.000
8.545,W,0.210,0.270,0.073,0.073,0.0821,0.1181,0.600,0.000,0.000
8.565,W,0.210,0.270,0.145,0.000,0.0390,0.1620,0.600,0.000,0.000
8.585,W,0.210,0.270,0.073,0.146,0.0823,0.1120,0.600,0.000,0.000
8.605,W,0.210,0.270,0.073,0.218,0.0824,0.0620,0.600,0.000,0.000
8.625,W,0.210,0.270,0.073,0.217,0.0825,0.0315,0.600,0.000,0.000
8.645,W,0.210,0.270,0.217,0.073,0.0325,0.0815,0.600,0.000,0.000
8.665,W,0.210,0.270,0.218,0.145,-0.0046,0.0749,0.600,0.000,0.000
8.685,W,0.210,0.270,0.145,0.073,0.0389,0.1184,0.600,0.000,0.000
8.705,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
8.725,W,0.210,0.270,0.072,0.144,0.0827,0.0755,0.600,0.000,0.000
8.745,W,0.210,0.270,0.073,0.146,0.0822,0.0745,0.600,0.000,0.000
8.765,W,0.210,0.270,0.145,0.073,0.0389,0.1184,0.600,0.000,0.000
8.786,W,0.210,0.270,0.215,0.072,-0.0029,0.1190,0.600,0.000,0.000
8.805,W,0.210,0.270,0.000,0.147,0.0471,0.0738,0.600,0.000,0.000
8.825,W,0.210,0.270,0.000,0.073,0.0971,0.1185,0.600,0.000,0.000
8.845,W,0.210,0.270,0.072,0.144,0.0828,0.0755,0.600,0.000,0.000
8.865,W,0.210,0.270,0.073,0.073,0.0822,0.1182,0.600,0.000,0.000
8.885,W,0.210,0.270,0.145,0.073,0.0389,0.1184,0.600,0.000,0.000
8.905,W,0.210,0.270,0.073,0.073,0.0825,0.1185,0.600,0.000,0.000
8.925,W,0.210,0.270,0.000,0.145,0.1260,0.0749,0.600,0.000,0.000
8.945,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
8.965,W,0.210,0.270,0.073,0.073,0.0825,0.1185,0.600,0.000,0.000
8.985,W,0.210,0.270,0.144,0.072,0.0399,0.1189,0.600,0.000,0.000
9.005,W,0.210,0.270,0.073,0.073,0.0820,0.1180,0.600,0.000,0.000
9.025,W,0.210,0.270,0.000,0.145,0.1260,0.0750,0.600,0.000,0.000
9.045,W,0.210,0.270,0.073,0.145,0.0824,0.0749,0.600,0.000,0.000
9.065,W,0.210,0.270,0.073,0.073,0.0825,0.1185,0.600,0.000,0.000
9.085,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
9.105,W,0.210,0.270,0.073,0.073,0.0825,0.1185,0.600,0.000,0.000
9.124,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
9.145,W,0.210,0.270,0.073,0.073,0.0825,0.1185,0.600,0.000,0.000
9.165,W,0.210,0.270,0.072,0.144,0.0828,0.0756,0.600,0.000,0.000
9.184,W,0.210,0.270,0.073,0.073,0.0821,0.1181,0.600,0.000,0.000
9.205,W,0.210,0.270,0.144,0.144,0.0397,0.0757,0.600,0.000,0.000
9.225,W,0.210,0.270,0.073,0.146,0.0822,0.0744,0.600,0.000,0.000
9.246,W,0.210,0.270,0.073,0.073,0.0823,0.1183,0.600,0.000,0.000
9.265,W,0.210,0.270,0.145,0.217,0.0390,0.0683,0.600,0.000,0.000
9.285,W,0.210,0.270,0.073,0.290,0.0824,0.0183,0.600,0.000,0.000
9.305,W,0.210,0.270,0.000,0.145,0.1260,0.0683,0.600,0.000,0.000
9.324,W,0.210,0.270,0.000,0.145,0.1260,0.0752,0.600,0.000,0.000
9.345,W,0.210,0.270,0.000,0.145,0.1260,0.0752,0.600,0.000,0.000
9.365,W,0.210,0.270,0.073,0.073,0.0823,0.1183,0.600,0.000,0.000
9.385,W,0.210,0.270,0.000,0.145,0.1260,0.0748,0.600,0.000,0.000
9.405,W,0.210,0.270,0.072,0.072,0.0826,0.1186,0.600,0.000,0.000
9.425,W,0.210,0.270,0.146,0.146,0.0387,0.0746,0.600,0.000,0.000
9.445,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
9.465,W,0.210,0.270,0.145,0.217,0.0392,0.0319,0.600,0.000,0.000
9.485,W,0.210,0.270,0.073,0.218,0.0823,0.0310,0.600,0.000,0.000
9.505,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
9.525,W,0.210,0.270,0.217,0.145,-0.0045,0.0750,0.600,0.000,0.000
9.546,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
9.565,W,0.210,0.270,0.144,0.217,0.0393,0.0320,0.600,0.000,0.000
9.585,W,0.210,0.270,0.073,0.219,0.0823,0.0309,0.600,0.000,0.000
9.605,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
9.625,W,0.210,0.270,0.145,0.218,0.0390,0.0315,0.600,0.000,0.000
9.645,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
9.665,W,0.210,0.270,0.072,0.144,0.0827,0.0754,0.600,0.000,0.000
9.685,W,0.210,0.270,0.146,0.219,0.0385,0.0307,0.600,0.000,0.000
9.705,W,0.210,0.270,0.145,0.217,0.0392,0.0319,0.600,0.000,0.000
9.725,W,0.210,0.270,0.146,0.218,0.0386,0.0310,0.600,0.000,0.000
9.745,W,0.210,0.270,0.143,0.215,0.0399,0.0329,0.600,0.000,0.000
9.765,W,0.210,0.270,0.147,0.147,0.0379,0.0739,0.600,0.000,0.000
9.785,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
9.805,W,0.210,0.270,0.144,0.144,0.0394,0.0754,0.600,0.000,0.000
9.825,W,0.210,0.270,0.146,0.219,0.0385,0.0307,0.600,0.000,0.000
9.846,W,0.210,0.270,0.072,0.290,0.0825,-0.0120,0.600,0.000,0.000
9.865,W,0.210,0.270,0.145,0.217,0.0391,0.0317,0.600,0.000,0.000
9.885,W,0.210,0.270,0.145,0.217,0.0392,0.0318,0.600,0.000,0.000
9.905,W,0.210,0.270,0.219,0.146,-0.0054,0.0744,0.600,0.000,0.000
9.925,W,0.210,0.270,0.073,0.145,0.0446,0.0750,0.600,0.000,0.000
9.945,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
9.965,W,0.210,0.270,0.072,0.216,0.0827,0.0322,0.600,0.000,0.000
9.986,W,0.210,0.270,0.146,0.219,0.0384,0.0306,0.600,0.000,0.000
10.005,W,0.210,0.270,0.145,0.217,0.0392,0.0318,0.600,0.000,0.000
10.025,W,0.210,0.270,0.218,0.218,-0.0049,0.0310,0.600,0.000,0.000
10.045,W,0.210,0.270,0.072,0.145,0.0451,0.0753,0.600,0.000,0.000
10.065,W,0.210,0.270,0.146,0.146,0.0386,0.0746,0.600,0.000,0.000
10.086,W,0.210,0.270,0.000,0.218,0.0886,0.0314,0.600,0.000,0.000
10.105,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
10.125,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
10.145,W,0.210,0.270,0.215,0.215,-0.0030,0.0330,0.600,0.000,0.000
10.165,W,0.210,0.270,0.147,0.147,0.0379,0.0739,0.600,0.000,0.000
10.185,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
10.205,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
10.225,W,0.210,0.270,0.073,0.218,0.0825,0.0315,0.600,0.000,0.000
10.245,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
10.266,W,0.210,0.270,0.218,0.145,-0.0046,0.0749,0.600,0.000,0.000
10.285,W,0.210,0.270,0.145,0.218,0.0390,0.0315,0.600,0.000,0.000
10.305,W,0.210,0.270,0.144,0.216,0.0395,0.0323,0.600,0.000,0.000
10.325,W,0.210,0.270,0.073,0.219,0.0822,0.0305,0.600,0.000,0.000
10.345,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
10.365,W,0.210,0.270,0.072,0.145,0.0825,0.0750,0.600,0.000,0.000
10.385,W,0.210,0.270,0.145,0.218,0.0389,0.0313,0.600,0.000,0.000
10.406,W,0.210,0.270,0.218,0.290,-0.0046,-0.0121,0.600,0.000,0.000
10.425,W,0.210,0.270,0.144,0.216,0.0395,0.0323,0.600,0.000,0.000
10.445,W,0.210,0.270,0.073,0.146,0.0823,0.0745,0.600,0.000,0.000
10.465,W,0.210,0.270,0.145,0.145,0.0388,0.0748,0.600,0.000,0.000
10.485,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
10.506,W,0.210,0.270,0.073,0.218,0.0824,0.0314,0.600,0.000,0.000
10.525,W,0.210,0.270,0.144,0.288,0.0395,-0.0109,0.600,0.000,0.000
10.546,W,0.210,0.270,0.219,0.219,-0.0054,0.0306,0.600,0.000,0.000
10.565,W,0.210,0.270,0.144,0.216,0.0395,0.0323,0.600,0.000,0.000
10.585,W,0.210,0.270,0.073,0.146,0.0822,0.0743,0.600,0.000,0.000
10.605,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
10.625,W,0.210,0.270,0.144,0.144,0.0396,0.0756,0.600,0.000,0.000
10.646,W,0.210,0.270,0.219,0.219,-0.0055,0.0305,0.600,0.000,0.000
10.666,W,0.210,0.270,0.144,0.288,0.0395,-0.0110,0.600,0.000,0.000
10.685,W,0.210,0.270,0.146,0.219,0.0384,0.0306,0.600,0.000,0.000
10.705,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
10.725,W,0.210,0.270,0.144,0.144,0.0394,0.0754,0.600,0.000,0.000
10.745,W,0.210,0.270,0.146,0.146,0.0385,0.0745,0.600,0.000,0.000
10.766,W,0.210,0.270,0.144,0.144,0.0394,0.0754,0.600,0.000,0.000
10.785,W,0.210,0.270,0.146,0.291,0.0386,0.0254,0.600,0.000,0.000
10.805,W,0.210,0.270,0.073,0.218,0.0824,0.0313,0.600,0.000,0.000
10.825,W,0.210,0.270,0.144,0.288,0.0395,-0.0110,0.600,0.000,0.000
10.845,W,0.210,0.270,0.145,0.145,0.0389,0.0390,0.600,0.000,0.000
10.865,W,0.210,0.270,0.146,0.219,0.0384,0.0306,0.600,0.000,0.000
10.885,W,0.210,0.270,0.145,0.073,0.0389,0.0806,0.600,0.000,0.000
10.905,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
10.925,W,0.210,0.270,0.144,0.216,0.0396,0.0324,0.600,0.000,0.000
10.945,W,0.210,0.270,0.146,0.146,0.0384,0.0744,0.600,0.000,0.000
10.965,W,0.210,0.270,0.145,0.218,0.0390,0.0315,0.600,0.000,0.000
10.985,W,0.210,0.270,0.145,0.290,0.0389,-0.0122,0.600,0.000,0.000
11.005,W,0.210,0.270,0.073,0.145,0.0825,0.0378,0.600,0.000,0.000
11.025,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
11.044,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
11.066,W,0.210,0.270,0.218,0.218,-0.0046,0.0314,0.600,0.000,0.000
11.085,W,0.210,0.270,0.073,0.218,0.0454,0.0314,0.600,0.000,0.000
11.105,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
11.125,W,0.210,0.270,0.073,0.218,0.0824,0.0313,0.600,0.000,0.000
11.145,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
11.165,W,0.210,0.270,0.216,0.144,-0.0036,0.0756,0.600,0.000,0.000
11.186,W,0.210,0.270,0.144,0.217,0.0394,0.0321,0.600,0.000,0.000
11.205,W,0.210,0.270,0.073,0.220,0.0820,0.0299,0.600,0.000,0.000
11.225,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
11.245,W,0.210,0.270,0.145,0.217,0.0390,0.0315,0.600,0.000,0.000
11.265,W,0.210,0.270,0.145,0.218,0.0389,0.0313,0.600,0.000,0.000
11.285,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
11.305,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
11.324,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
11.345,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
11.365,W,0.210,0.270,0.073,0.218,0.0825,0.0315,0.600,0.000,0.000
11.385,W,0.210,0.270,0.218,0.145,0.0325,0.0749,0.600,0.000,0.000
11.405,W,0.210,0.270,0.218,0.218,-0.0046,0.0314,0.600,0.000,0.000
11.426,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
11.445,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
11.465,W,0.210,0.270,0.145,0.217,0.0392,0.0317,0.600,0.000,0.000
11.485,W,0.210,0.270,0.073,0.218,0.0824,0.0311,0.600,0.000,0.000
11.505,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
11.525,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
11.545,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
11.565,W,0.210,0.270,0.145,0.145,0.0392,0.0752,0.600,0.000,0.000
11.585,W,0.210,0.270,0.073,0.145,0.0824,0.0748,0.600,0.000,0.000
11.605,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
11.625,W,0.210,0.270,0.145,0.290,0.0389,0.0249,0.600,0.000,0.000
11.646,W,0.210,0.270,0.143,0.214,0.0402,0.0333,0.600,0.000,0.000
11.665,W,0.210,0.270,0.147,0.221,0.0377,0.0295,0.600,0.000,0.000
11.685,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
11.705,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
11.725,W,0.210,0.270,0.073,0.145,0.0825,0.0749,0.600,0.000,0.000
11.745,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
11.765,W,0.210,0.270,0.218,0.290,0.0325,-0.0121,0.600,0.000,0.000
11.785,W,0.210,0.270,0.215,0.215,-0.0030,0.0330,0.600,0.000,0.000
11.805,W,0.210,0.270,0.147,0.147,0.0379,0.0739,0.600,0.000,0.000
11.825,W,0.210,0.270,0.144,0.144,0.0396,0.0756,0.600,0.000,0.000
11.845,W,0.210,0.270,0.073,0.146,0.0821,0.0743,0.600,0.000,0.000
11.865,W,0.210,0.270,0.073,0.218,0.0825,0.0315,0.600,0.000,0.000
11.885,W,0.210,0.270,0.218,0.218,0.0325,0.0315,0.600,0.000,0.000
11.905,W,0.210,0.270,0.218,0.218,-0.0047,0.0313,0.600,0.000,0.000
11.925,W,0.210,0.270,0.145,0.218,0.0390,0.0315,0.600,0.000,0.000
11.945,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
11.965,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
11.985,W,0.210,0.270,0.073,0.218,0.0825,0.0315,0.600,0.000,0.000
12.004,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
12.025,W,0.210,0.270,0.145,0.145,0.0390,0.0750,0.600,0.000,0.000
12.045,W,0.210,0.270,0.218,0.218,-0.0046,0.0314,0.600,0.000,0.000
12.064,W,0.210,0.270,0.218,0.218,-0.0046,0.0314,0.600,0.000,0.000
12.085,W,0.210,0.270,0.073,0.145,0.0454,0.0749,0.600,0.000,0.000
12.105,W,0.210,0.270,0.073,0.218,0.0825,0.0314,0.600,0.000,0.000
12.125,W,0.210,0.270,0.073,0.218,0.0825,0.0315,0.600,0.000,0.000
12.145,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
12.166,W,0.210,0.270,0.218,0.145,-0.0046,0.0750,0.600,0.000,0.000
12.186,W,0.210,0.270,0.143,0.286,0.0401,0.0250,0.600,0.000,0.000
12.205,W,0.210,0.270,0.147,0.221,0.0377,0.0296,0.600,0.000,0.000
12.225,W,0.210,0.270,0.072,0.217,0.0825,0.0315,0.600,0.000,0.000
12.245,W,0.210,0.270,0.073,0.145,0.0825,0.0750,0.600,0.000,0.000
12.265,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
12.286,W,0.210,0.270,0.218,0.290,-0.0046,0.0249,0.600,0.000,0.000
12.305,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
12.325,W,0.210,0.270,0.144,0.217,0.0394,0.0320,0.600,0.000,0.000
12.345,W,0.210,0.270,0.073,0.146,0.0823,0.0745,0.600,0.000,0.000
12.365,W,0.210,0.270,0.145,0.218,0.0390,0.0315,0.600,0.000,0.000
12.385,W,0.210,0.270,0.144,0.216,0.0397,0.0325,0.600,0.000,0.000
12.405,W,0.210,0.270,0.145,0.145,0.0388,0.0748,0.600,0.000,0.000
12.425,W,0.210,0.270,0.073,0.219,0.0822,0.0305,0.600,0.000,0.000
12.446,W,0.210,0.270,0.145,0.145,0.0389,0.0749,0.600,0.000,0.000
12.465,W,0.210,0.270,0.145,0.218,0.0390,0.0314,0.600,0.000,0.000
12.484,W,0.210,0.270,0.073,0.218,0.0824,0.0312,0.600,0.000,0.000
12.504,W,0.210,0.270,0.145,0.218,0.0389,0.0314,0.600,0.000,0.000
12.524,W,0.210,0.270,0.218,0.145,-0.0046,0.0750,0.600,0.000,0.000
