t,cmd,setL,setR,rpsL,rpsR,outL,outR,Kp,Ki,Kd
16.705,W,0.860,0.640,0.653,0.435,0.1243,0.1228,0.600,0.000,0.000
16.725,W,0.860,0.640,0.653,0.580,0.1243,0.0728,0.600,0.000,0.000
16.746,W,0.860,0.640,0.653,0.508,0.1243,0.0794,0.600,0.000,0.000
16.766,W,0.860,0.640,0.653,0.435,0.1242,0.1228,0.600,0.000,0.000
16.786,W,0.860,0.640,0.653,0.580,0.1243,0.0728,0.600,0.000,0.000
16.806,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
16.826,W,0.860,0.640,0.580,0.435,0.1679,0.1229,0.600,0.000,0.000
16.846,W,0.860,0.640,0.726,0.580,0.1179,0.0729,0.600,0.000,0.000
16.866,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
16.885,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
16.905,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
16.925,W,0.860,0.640,0.653,0.435,0.1243,0.1229,0.600,0.000,0.000
16.945,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
16.965,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
16.985,W,0.860,0.640,0.580,0.435,0.1678,0.1229,0.600,0.000,0.000
17.005,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
17.025,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
17.045,W,0.860,0.640,0.653,0.508,0.1243,0.0794,0.600,0.000,0.000
17.065,W,0.860,0.640,0.653,0.435,0.1243,0.1228,0.600,0.000,0.000
17.086,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
17.106,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
17.126,W,0.860,0.640,0.725,0.435,0.0808,0.1229,0.600,0.000,0.000
17.146,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
17.166,W,0.860,0.640,0.580,0.508,0.1678,0.0793,0.600,0.000,0.000
17.186,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
17.205,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
17.225,W,0.860,0.640,0.653,0.508,0.1241,0.0792,0.600,0.000,0.000
17.245,W,0.860,0.640,0.653,0.508,0.1243,0.0794,0.600,0.000,0.000
17.265,W,0.860,0.640,0.580,0.508,0.1679,0.0794,0.600,0.000,0.000
17.285,W,0.860,0.640,0.580,0.435,0.1678,0.1228,0.600,0.000,0.000
17.305,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
17.325,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
17.345,W,0.860,0.640,0.653,0.435,0.1243,0.1228,0.600,0.000,0.000
17.365,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
17.385,W,0.860,0.640,0.648,0.504,0.1272,0.0816,0.600,0.000,0.000
17.405,W,0.860,0.640,0.658,0.439,0.1213,0.1209,0.600,0.000,0.000
17.425,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
17.445,W,0.860,0.640,0.580,0.508,0.1678,0.0794,0.600,0.000,0.000
17.465,W,0.860,0.640,0.653,0.435,0.1244,0.1229,0.600,0.000,0.000
17.485,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
17.505,W,0.860,0.640,0.651,0.507,0.1253,0.0801,0.600,0.000,0.000
17.525,W,0.860,0.640,0.654,0.436,0.1233,0.1222,0.600,0.000,0.000
17.546,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
17.565,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
17.585,W,0.860,0.640,0.653,0.508,0.1243,0.0794,0.600,0.000,0.000
17.605,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
17.625,W,0.860,0.640,0.580,0.435,0.1678,0.1228,0.600,0.000,0.000
17.645,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
17.665,W,0.860,0.640,0.653,0.435,0.1242,0.1228,0.600,0.000,0.000
17.686,W,0.860,0.640,0.647,0.503,0.1277,0.0820,0.600,0.000,0.000
17.706,W,0.860,0.640,0.586,0.512,0.1647,0.0766,0.600,0.000,0.000
17.725,W,0.860,0.640,0.725,0.508,0.1147,0.0793,0.600,0.000,0.000
17.745,W,0.860,0.640,0.653,0.435,0.1245,0.1230,0.600,0.000,0.000
17.765,W,0.860,0.640,0.653,0.508,0.1240,0.0791,0.600,0.000,0.000
17.785,W,0.860,0.640,0.650,0.505,0.1262,0.0808,0.600,0.000,0.000
17.805,W,0.860,0.640,0.656,0.510,0.1225,0.0779,0.600,0.000,0.000
17.826,W,0.860,0.640,0.718,0.431,0.0851,0.1255,0.600,0.000,0.000
17.845,W,0.860,0.640,0.586,0.513,0.1351,0.0761,0.600,0.000,0.000
17.865,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
17.886,W,0.860,0.640,0.580,0.435,0.1677,0.1228,0.600,0.000,0.000
17.905,W,0.860,0.640,0.653,0.508,0.1243,0.0794,0.600,0.000,0.000
17.925,W,0.860,0.640,0.653,0.508,0.1241,0.0792,0.600,0.000,0.000
17.945,W,0.860,0.640,0.653,0.435,0.1243,0.1229,0.600,0.000,0.000
17.965,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
17.986,W,0.860,0.640,0.715,0.501,0.0869,0.0836,0.600,0.000,0.000
18.006,W,0.860,0.640,0.589,0.442,0.1369,0.1190,0.600,0.000,0.000
18.026,W,0.860,0.640,0.580,0.508,0.1679,0.0794,0.600,0.000,0.000
18.045,W,0.860,0.640,0.725,0.508,0.1179,0.0793,0.600,0.000,0.000
18.065,W,0.860,0.640,0.650,0.505,0.1262,0.0808,0.600,0.000,0.000
18.085,W,0.860,0.640,0.583,0.510,0.1664,0.0781,0.600,0.000,0.000
18.106,W,0.860,0.640,0.716,0.429,0.1164,0.1263,0.600,0.000,0.000
18.126,W,0.860,0.640,0.662,0.442,0.1186,0.1190,0.600,0.000,0.000
18.145,W,0.860,0.640,0.653,0.580,0.1243,0.0690,0.600,0.000,0.000
18.165,W,0.860,0.640,0.653,0.435,0.1241,0.1190,0.600,0.000,0.000
18.186,W,0.860,0.640,0.725,0.508,0.0808,0.0793,0.600,0.000,0.000
18.205,W,0.860,0.640,0.576,0.576,0.1308,0.0387,0.600,0.000,0.000
18.225,W,0.860,0.640,0.585,0.366,0.1649,0.0887,0.600,0.000,0.000
18.245,W,0.860,0.640,0.717,0.502,0.1149,0.0830,0.600,0.000,0.000
18.266,W,0.860,0.640,0.582,0.436,0.1649,0.1223,0.600,0.000,0.000
18.285,W,0.860,0.640,0.659,0.440,0.1204,0.1203,0.600,0.000,0.000
18.305,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
18.325,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
18.345,W,0.860,0.640,0.653,0.435,0.1244,0.1230,0.600,0.000,0.000
18.366,W,0.860,0.640,0.653,0.508,0.1241,0.0792,0.600,0.000,0.000
18.385,W,0.860,0.640,0.725,0.508,0.0807,0.0793,0.600,0.000,0.000
18.405,W,0.860,0.640,0.580,0.508,0.1307,0.0792,0.600,0.000,0.000
18.425,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
18.445,W,0.860,0.640,0.653,0.435,0.1244,0.1229,0.600,0.000,0.000
18.465,W,0.860,0.640,0.652,0.507,0.1250,0.0799,0.600,0.000,0.000
18.485,W,0.860,0.640,0.651,0.434,0.1255,0.1237,0.600,0.000,0.000
18.505,W,0.860,0.640,0.654,0.509,0.1237,0.0789,0.600,0.000,0.000
18.526,W,0.860,0.640,0.717,0.502,0.0857,0.0828,0.600,0.000,0.000
18.545,W,0.860,0.640,0.589,0.442,0.1357,0.1188,0.600,0.000,0.000
18.565,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
18.585,W,0.860,0.640,0.580,0.508,0.1678,0.0793,0.600,0.000,0.000
18.605,W,0.860,0.640,0.720,0.432,0.1178,0.1249,0.600,0.000,0.000
18.625,W,0.860,0.640,0.654,0.509,0.1237,0.0789,0.600,0.000,0.000
18.646,W,0.860,0.640,0.584,0.511,0.1656,0.0774,0.600,0.000,0.000
18.666,W,0.860,0.640,0.726,0.435,0.1156,0.1228,0.600,0.000,0.000
18.685,W,0.860,0.640,0.653,0.580,0.1243,0.0728,0.600,0.000,0.000
18.705,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
18.725,W,0.860,0.640,0.722,0.506,0.0827,0.0807,0.600,0.000,0.000
18.745,W,0.860,0.640,0.654,0.581,0.1238,0.0354,0.600,0.000,0.000
18.765,W,0.860,0.640,0.652,0.435,0.1246,0.0854,0.600,0.000,0.000
18.785,W,0.860,0.640,0.656,0.437,0.1226,0.1217,0.600,0.000,0.000
18.805,W,0.860,0.640,0.650,0.433,0.1262,0.1242,0.600,0.000,0.000
18.826,W,0.860,0.640,0.646,0.502,0.1286,0.0827,0.600,0.000,0.000
18.845,W,0.860,0.640,0.590,0.442,0.1620,0.1185,0.600,0.000,0.000
18.866,W,0.860,0.640,0.651,0.507,0.1251,0.0800,0.600,0.000,0.000
18.885,W,0.860,0.640,0.727,0.509,0.0798,0.0786,0.600,0.000,0.000
18.905,W,0.860,0.640,0.653,0.508,0.1243,0.0794,0.600,0.000,0.000
18.925,W,0.860,0.640,0.649,0.433,0.1264,0.1242,0.600,0.000,0.000
18.945,W,0.860,0.640,0.656,0.511,0.1221,0.0776,0.600,0.000,0.000
18.965,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
18.985,W,0.860,0.640,0.653,0.435,0.1242,0.1228,0.600,0.000,0.000
19.005,W,0.860,0.640,0.653,0.508,0.1243,0.0794,0.600,0.000,0.000
19.025,W,0.860,0.640,0.650,0.505,0.1261,0.0808,0.600,0.000,0.000
19.045,W,0.860,0.640,0.656,0.510,0.1224,0.0779,0.600,0.000,0.000
19.065,W,0.860,0.640,0.580,0.508,0.1677,0.0793,0.600,0.000,0.000
19.086,W,0.860,0.640,0.653,0.435,0.1243,0.1229,0.600,0.000,0.000
19.105,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
19.125,W,0.860,0.640,0.645,0.573,0.1291,0.0401,0.600,0.000,0.000
19.145,W,0.860,0.640,0.661,0.441,0.1193,0.0901,0.600,0.000,0.000
19.165,W,0.860,0.640,0.653,0.435,0.1242,0.1228,0.600,0.000,0.000
19.185,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
19.206,W,0.860,0.640,0.580,0.435,0.1678,0.1229,0.600,0.000,0.000
19.226,W,0.860,0.640,0.649,0.505,0.1267,0.0812,0.600,0.000,0.000
19.245,W,0.860,0.640,0.657,0.438,0.1219,0.1213,0.600,0.000,0.000
19.265,W,0.860,0.640,0.653,0.508,0.1242,0.0792,0.600,0.000,0.000
19.285,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
19.306,W,0.860,0.640,0.580,0.435,0.1678,0.1229,0.600,0.000,0.000
19.325,W,0.860,0.640,0.715,0.501,0.1178,0.0835,0.600,0.000,0.000
19.345,W,0.860,0.640,0.657,0.511,0.1216,0.0772,0.600,0.000,0.000
19.365,W,0.860,0.640,0.731,0.438,0.0776,0.1210,0.600,0.000,0.000
19.385,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
19.405,W,0.860,0.640,0.653,0.435,0.1242,0.1228,0.600,0.000,0.000
19.426,W,0.860,0.640,0.641,0.499,0.1312,0.0847,0.600,0.000,0.000
19.445,W,0.860,0.640,0.662,0.515,0.1190,0.0752,0.600,0.000,0.000
19.465,W,0.860,0.640,0.656,0.510,0.1225,0.0779,0.600,0.000,0.000
19.485,W,0.860,0.640,0.581,0.435,0.1677,0.1228,0.600,0.000,0.000
19.505,W,0.860,0.640,0.725,0.508,0.1177,0.0794,0.600,0.000,0.000
19.525,W,0.860,0.640,0.653,0.435,0.1243,0.1229,0.600,0.000,0.000
19.545,W,0.860,0.640,0.650,0.505,0.1262,0.0808,0.600,0.000,0.000
19.565,W,0.860,0.640,0.656,0.510,0.1223,0.0778,0.600,0.000,0.000
19.585,W,0.860,0.640,0.653,0.435,0.1242,0.1228,0.600,0.000,0.000
19.606,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
19.627,W,0.860,0.640,0.579,0.507,0.1684,0.0799,0.600,0.000,0.000
19.647,W,0.860,0.640,0.723,0.434,0.1184,0.1236,0.600,0.000,0.000
19.667,W,0.860,0.640,0.655,0.509,0.1231,0.0784,0.600,0.000,0.000
19.687,W,0.860,0.640,0.653,0.508,0.1241,0.0792,0.600,0.000,0.000
19.707,W,0.860,0.640,0.647,0.431,0.1277,0.1252,0.600,0.000,0.000
19.726,W,0.860,0.640,0.659,0.439,0.1206,0.1204,0.600,0.000,0.000
19.746,W,0.860,0.640,0.652,0.507,0.1247,0.0796,0.600,0.000,0.000
19.766,W,0.860,0.640,0.646,0.503,0.1283,0.0824,0.600,0.000,0.000
19.787,W,0.860,0.640,0.650,0.433,0.1262,0.1241,0.600,0.000,0.000
19.808,W,0.860,0.640,0.589,0.442,0.1625,0.1190,0.600,0.000,0.000
19.827,W,0.860,0.640,0.719,0.576,0.1125,0.0690,0.600,0.000,0.000
19.847,W,0.860,0.640,0.658,0.439,0.1209,0.1190,0.600,0.000,0.000
19.867,W,0.860,0.640,0.723,0.434,0.0822,0.1237,0.600,0.000,0.000
19.886,W,0.860,0.640,0.656,0.583,0.1227,0.0737,0.600,0.000,0.000
19.906,W,0.860,0.640,0.637,0.495,0.1338,0.0868,0.600,0.000,0.000
19.926,W,0.860,0.640,0.666,0.444,0.1162,0.1175,0.600,0.000,0.000
19.946,W,0.860,0.640,0.652,0.507,0.1247,0.0797,0.600,0.000,0.000
19.966,W,0.860,0.640,0.657,0.511,0.1220,0.0775,0.600,0.000,0.000
19.987,W,0.860,0.640,0.713,0.499,0.0879,0.0843,0.600,0.000,0.000
20.006,W,0.860,0.640,0.590,0.443,0.1379,0.1184,0.600,0.000,0.000
20.027,W,0.860,0.640,0.645,0.430,0.1292,0.1262,0.600,0.000,0.000
20.047,W,0.860,0.640,0.661,0.515,0.1191,0.0762,0.600,0.000,0.000
20.067,W,0.860,0.640,0.577,0.433,0.1691,0.1244,0.600,0.000,0.000
20.087,W,0.860,0.640,0.657,0.584,0.1220,0.0744,0.600,0.000,0.000
20.107,W,0.860,0.640,0.649,0.505,0.1266,0.0811,0.600,0.000,0.000
20.126,W,0.860,0.640,0.727,0.509,0.0798,0.0786,0.600,0.000,0.000
20.147,W,0.860,0.640,0.579,0.434,0.1298,0.1233,0.600,0.000,0.000
20.166,W,0.860,0.640,0.656,0.584,0.1221,0.0733,0.600,0.000,0.000
20.186,W,0.860,0.640,0.649,0.505,0.1264,0.0810,0.600,0.000,0.000
20.206,W,0.860,0.640,0.657,0.511,0.1219,0.0775,0.600,0.000,0.000
20.227,W,0.860,0.640,0.643,0.500,0.1301,0.0839,0.600,0.000,0.000
20.246,W,0.860,0.640,0.589,0.515,0.1625,0.0747,0.600,0.000,0.000
20.267,W,0.860,0.640,0.646,0.431,0.1281,0.1247,0.600,0.000,0.000
20.286,W,0.860,0.640,0.659,0.513,0.1203,0.0762,0.600,0.000,0.000
20.307,W,0.860,0.640,0.649,0.433,0.1265,0.1244,0.600,0.000,0.000
20.327,W,0.860,0.640,0.650,0.578,0.1262,0.0744,0.600,0.000,0.000
20.347,W,0.860,0.640,0.586,0.440,0.1643,0.1202,0.600,0.000,0.000
20.367,W,0.860,0.640,0.715,0.572,0.1143,0.0702,0.600,0.000,0.000
20.386,W,0.860,0.640,0.663,0.516,0.1182,0.0746,0.600,0.000,0.000
20.407,W,0.860,0.640,0.646,0.503,0.1283,0.0825,0.600,0.000,0.000
20.427,W,0.860,0.640,0.733,0.513,0.0783,0.0762,0.600,0.000,0.000
20.446,W,0.860,0.640,0.649,0.433,0.1264,0.1243,0.600,0.000,0.000
20.467,W,0.860,0.640,0.657,0.511,0.1220,0.0775,0.600,0.000,0.000
20.486,W,0.860,0.640,0.643,0.500,0.1303,0.0840,0.600,0.000,0.000
20.507,W,0.860,0.640,0.590,0.516,0.1623,0.0745,0.600,0.000,0.000
20.527,W,0.860,0.640,0.650,0.506,0.1260,0.0807,0.600,0.000,0.000
20.546,W,0.860,0.640,0.656,0.437,0.1225,0.1217,0.600,0.000,0.000
20.566,W,0.860,0.640,0.647,0.503,0.1280,0.0823,0.600,0.000,0.000
20.586,W,0.860,0.640,0.659,0.513,0.1205,0.0764,0.600,0.000,0.000
20.606,W,0.860,0.640,0.642,0.500,0.1306,0.0842,0.600,0.000,0.000
20.626,W,0.860,0.640,0.590,0.443,0.1620,0.1185,0.600,0.000,0.000
20.646,W,0.860,0.640,0.645,0.430,0.1290,0.1260,0.600,0.000,0.000
20.666,W,0.860,0.640,0.587,0.514,0.1636,0.0760,0.600,0.000,0.000
20.686,W,0.860,0.640,0.645,0.502,0.1290,0.0830,0.600,0.000,0.000
20.707,W,0.860,0.640,0.661,0.441,0.1193,0.1195,0.600,0.000,0.000
20.727,W,0.860,0.640,0.640,0.497,0.1323,0.0855,0.600,0.000,0.000
20.747,W,0.860,0.640,0.666,0.444,0.1162,0.1175,0.600,0.000,0.000
20.766,W,0.860,0.640,0.577,0.505,0.1662,0.0809,0.600,0.000,0.000
20.786,W,0.860,0.640,0.655,0.509,0.1232,0.0784,0.600,0.000,0.000
20.806,W,0.860,0.640,0.639,0.497,0.1325,0.0857,0.600,0.000,0.000
20.826,W,0.860,0.640,0.667,0.445,0.1159,0.1173,0.600,0.000,0.000
20.847,W,0.860,0.640,0.582,0.437,0.1659,0.1220,0.600,0.000,0.000
20.867,W,0.860,0.640,0.717,0.573,0.1159,0.0720,0.600,0.000,0.000
20.887,W,0.860,0.640,0.656,0.438,0.1221,0.1214,0.600,0.000,0.000
20.907,W,0.860,0.640,0.658,0.585,0.1214,0.0714,0.600,0.000,0.000
20.926,W,0.860,0.640,0.726,0.508,0.0806,0.0793,0.600,0.000,0.000
20.946,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
20.966,W,0.860,0.640,0.578,0.505,0.1694,0.0807,0.600,0.000,0.000
20.986,W,0.860,0.640,0.656,0.437,0.1224,0.1216,0.600,0.000,0.000
21.006,W,0.860,0.640,0.653,0.580,0.1243,0.0716,0.600,0.000,0.000
21.026,W,0.860,0.640,0.578,0.506,0.1693,0.0807,0.600,0.000,0.000
21.046,W,0.860,0.640,0.656,0.437,0.1226,0.1217,0.600,0.000,0.000
21.067,W,0.860,0.640,0.646,0.502,0.1285,0.0826,0.600,0.000,0.000
21.086,W,0.860,0.640,0.660,0.440,0.1200,0.1200,0.600,0.000,0.000
21.106,W,0.860,0.640,0.580,0.508,0.1678,0.0793,0.600,0.000,0.000
21.126,W,0.860,0.640,0.641,0.499,0.1315,0.0849,0.600,0.000,0.000
21.145,W,0.860,0.640,0.592,0.444,0.1608,0.1176,0.600,0.000,0.000
21.165,W,0.860,0.640,0.725,0.508,0.1108,0.0793,0.600,0.000,0.000
21.185,W,0.860,0.640,0.581,0.508,0.1608,0.0792,0.600,0.000,0.000
21.205,W,0.860,0.640,0.653,0.435,0.1243,0.1229,0.600,0.000,0.000
21.225,W,0.860,0.640,0.648,0.504,0.1274,0.0818,0.600,0.000,0.000
21.245,W,0.860,0.640,0.658,0.512,0.1211,0.0768,0.600,0.000,0.000
21.265,W,0.860,0.640,0.580,0.435,0.1678,0.1229,0.600,0.000,0.000
21.286,W,0.860,0.640,0.720,0.504,0.1178,0.0816,0.600,0.000,0.000
21.306,W,0.860,0.640,0.583,0.510,0.1664,0.0781,0.600,0.000,0.000
21.326,W,0.860,0.640,0.655,0.437,0.1231,0.1221,0.600,0.000,0.000
21.345,W,0.860,0.640,0.726,0.508,0.0806,0.0792,0.600,0.000,0.000
21.366,W,0.860,0.640,0.653,0.508,0.1242,0.0792,0.600,0.000,0.000
21.385,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
21.406,W,0.860,0.640,0.580,0.435,0.1678,0.1228,0.600,0.000,0.000
21.425,W,0.860,0.640,0.653,0.435,0.1244,0.1229,0.600,0.000,0.000
21.445,W,0.860,0.640,0.651,0.578,0.1255,0.0729,0.600,0.000,0.000
21.465,W,0.860,0.640,0.655,0.437,0.1231,0.1220,0.600,0.000,0.000
21.485,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
21.505,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
21.525,W,0.860,0.640,0.725,0.435,0.0807,0.1229,0.600,0.000,0.000
21.545,W,0.860,0.640,0.580,0.435,0.1307,0.1228,0.600,0.000,0.000
21.565,W,0.860,0.640,0.580,0.508,0.1678,0.0793,0.600,0.000,0.000
21.585,W,0.860,0.640,0.653,0.435,0.1244,0.1230,0.600,0.000,0.000
21.606,W,0.860,0.640,0.649,0.505,0.1268,0.0813,0.600,0.000,0.000
21.625,W,0.860,0.640,0.731,0.438,0.0777,0.1210,0.600,0.000,0.000
21.645,W,0.860,0.640,0.580,0.508,0.1277,0.0793,0.600,0.000,0.000
21.665,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
21.685,W,0.860,0.640,0.645,0.430,0.1292,0.1261,0.600,0.000,0.000
21.706,W,0.860,0.640,0.588,0.441,0.1634,0.1196,0.600,0.000,0.000
21.725,W,0.860,0.640,0.653,0.580,0.1243,0.0696,0.600,0.000,0.000
21.746,W,0.860,0.640,0.642,0.499,0.1311,0.0846,0.600,0.000,0.000
21.766,W,0.860,0.640,0.665,0.443,0.1172,0.1181,0.600,0.000,0.000
21.786,W,0.860,0.640,0.725,0.580,0.0808,0.0681,0.600,0.000,0.000
21.805,W,0.860,0.640,0.580,0.435,0.1308,0.1181,0.600,0.000,0.000
21.825,W,0.860,0.640,0.653,0.580,0.1243,0.0681,0.600,0.000,0.000
21.845,W,0.860,0.640,0.653,0.508,0.1241,0.0792,0.600,0.000,0.000
21.865,W,0.860,0.640,0.653,0.435,0.1245,0.1230,0.600,0.000,0.000
21.885,W,0.860,0.640,0.653,0.508,0.1242,0.0792,0.600,0.000,0.000
21.905,W,0.860,0.640,0.653,0.435,0.1243,0.1229,0.600,0.000,0.000
21.926,W,0.860,0.640,0.580,0.435,0.1677,0.1228,0.600,0.000,0.000
21.946,W,0.860,0.640,0.714,0.500,0.1177,0.0840,0.600,0.000,0.000
21.966,W,0.860,0.640,0.589,0.442,0.1623,0.1188,0.600,0.000,0.000
21.986,W,0.860,0.640,0.725,0.508,0.1123,0.0793,0.600,0.000,0.000
22.005,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
22.025,W,0.860,0.640,0.650,0.505,0.1263,0.0809,0.600,0.000,0.000
22.045,W,0.860,0.640,0.647,0.431,0.1277,0.1251,0.600,0.000,0.000
22.065,W,0.860,0.640,0.589,0.515,0.1629,0.0751,0.600,0.000,0.000
22.086,W,0.860,0.640,0.653,0.435,0.1242,0.1228,0.600,0.000,0.000
22.106,W,0.860,0.640,0.720,0.504,0.0838,0.0815,0.600,0.000,0.000
22.126,W,0.860,0.640,0.575,0.503,0.1338,0.0823,0.600,0.000,0.000
22.146,W,0.860,0.640,0.664,0.443,0.1176,0.1184,0.600,0.000,0.000
22.165,W,0.860,0.640,0.653,0.508,0.1242,0.0793,0.600,0.000,0.000
22.185,W,0.860,0.640,0.576,0.504,0.1705,0.0816,0.600,0.000,0.000
22.205,W,0.860,0.640,0.658,0.439,0.1212,0.1208,0.600,0.000,0.000
22.225,W,0.860,0.640,0.646,0.575,0.1281,0.0708,0.600,0.000,0.000
22.245,W,0.860,0.640,0.586,0.440,0.1642,0.1202,0.600,0.000,0.000
22.265,W,0.860,0.640,0.646,0.575,0.1282,0.0702,0.600,0.000,0.000
22.286,W,0.860,0.640,0.651,0.506,0.1256,0.0803,0.600,0.000,0.000
22.306,W,0.860,0.640,0.588,0.441,0.1632,0.1194,0.600,0.000,0.000
22.326,W,0.860,0.640,0.652,0.507,0.1247,0.0797,0.600,0.000,0.000
22.345,W,0.860,0.640,0.653,0.508,0.1241,0.0791,0.600,0.000,0.000
22.365,W,0.860,0.640,0.653,0.436,0.1240,0.1226,0.600,0.000,0.000
22.386,W,0.860,0.640,0.580,0.508,0.1678,0.0794,0.600,0.000,0.000
22.405,W,0.860,0.640,0.722,0.506,0.1178,0.0806,0.600,0.000,0.000
22.425,W,0.860,0.640,0.656,0.437,0.1227,0.1218,0.600,0.000,0.000
22.445,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
22.465,W,0.860,0.640,0.653,0.435,0.1242,0.1228,0.600,0.000,0.000
22.486,W,0.860,0.640,0.645,0.573,0.1292,0.0728,0.600,0.000,0.000
22.505,W,0.860,0.640,0.654,0.509,0.1233,0.0786,0.600,0.000,0.000
22.525,W,0.860,0.640,0.660,0.440,0.1202,0.1201,0.600,0.000,0.000
22.545,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
22.565,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
22.585,W,0.860,0.640,0.580,0.508,0.1678,0.0793,0.600,0.000,0.000
22.605,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
22.625,W,0.860,0.640,0.650,0.433,0.1262,0.1241,0.600,0.000,0.000
22.645,W,0.860,0.640,0.656,0.510,0.1224,0.0779,0.600,0.000,0.000
22.665,W,0.860,0.640,0.580,0.508,0.1677,0.0793,0.600,0.000,0.000
22.685,W,0.860,0.640,0.653,0.435,0.1243,0.1228,0.600,0.000,0.000
22.706,W,0.860,0.640,0.580,0.508,0.1678,0.0793,0.600,0.000,0.000
22.725,W,0.860,0.640,0.648,0.504,0.1273,0.0816,0.600,0.000,0.000
22.746,W,0.860,0.640,0.658,0.439,0.1213,0.1209,0.600,0.000,0.000
22.766,W,0.860,0.640,0.648,0.504,0.1272,0.0816,0.600,0.000,0.000
22.785,W,0.860,0.640,0.658,0.512,0.1213,0.0770,0.600,0.000,0.000
22.805,W,0.860,0.640,0.580,0.435,0.1677,0.1228,0.600,0.000,0.000
22.825,W,0.860,0.640,0.653,0.508,0.1243,0.0793,0.600,0.000,0.000
22.845,W,0.860,0.640,0.653,0.435,0.1243,0.1229,0.600,0.000,0.000
22.866,W,0.860,0.640,0.715,0.572,0.0868,0.0729,0.600,0.000,0.000
22.885,W,0.860,0.640,0.589,0.515,0.1368,0.0749,0.600,0.000,0.000
22.905,W,0.860,0.640,0.653,0.508,0.1243,0.0794,0.600,0.000,0.000
22.925,W,0.860,0.640,0.653,0.435,0.1242,0.1228,0.600,0.000,0.000
22.945,W,0.860,0.640,0.580,0.435,0.1678,0.1228,0.600,0.000,0.000
22.965,W,0.860,0.640,0.580,0.508,0.1679,0.0794,0.600,0.000,0.000
22.986,W,0.860,0.640,0.712,0.427,0.1179,0.1277,0.600,0.000,0.000
23.005,W,0.860,0.640,0.665,0.518,0.1168,0.0777,0.600,0.000,0.000
23.025,W,0.860,0.640,0.725,0.508,0.0807,0.0793,0.600,0.000,0.000
