t,wHeld,nudge,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
67.655,1,0.916,1.155,2.445,1.661,2.528,0.3856,0.6824,-0.1366,0.1975,0.2221,0.6492
67.675,1,0.895,1.095,2.505,1.656,2.663,0.3718,0.6962,-0.3224,-0.4334,0.1221,0.5492
67.695,1,0.875,1.035,2.565,1.674,2.693,0.3580,0.7100,-0.4296,-0.1519,0.0221,0.5580
67.717,1,0.855,0.975,2.625,1.695,2.739,0.3442,0.7238,-0.4856,-0.1816,-0.0779,0.5422
67.737,1,0.835,0.965,2.635,1.542,2.717,0.3418,0.7262,0.0365,0.0049,0.0221,0.6422
67.758,1,0.816,0.984,2.616,1.414,2.827,0.3462,0.7218,0.0627,-0.4027,0.1221,0.5422
67.778,1,0.798,1.002,2.598,1.380,2.906,0.3505,0.7175,-0.1432,-0.3810,0.2073,0.4422
67.798,1,0.780,1.020,2.580,1.392,2.710,0.3547,0.7133,-0.2513,0.4107,0.1073,0.5422
67.817,1,0.762,1.038,2.562,1.526,2.617,0.3588,0.7092,-0.6295,0.2009,0.0073,0.6422
67.837,1,0.744,1.056,2.544,1.316,2.558,0.3628,0.7052,0.3702,0.1373,0.1073,0.7422
67.858,1,0.727,1.073,2.527,1.332,2.665,0.3667,0.7013,-0.1969,-0.3487,0.1699,0.6422
67.878,1,0.711,1.089,2.511,1.244,2.707,0.3705,0.6975,0.1290,-0.2225,0.2699,0.5422
67.897,1,0.694,1.106,2.494,1.331,2.663,0.3743,0.6937,-0.3548,0.0094,0.1699,0.6422
67.917,1,0.679,1.121,2.479,1.313,2.699,0.3779,0.6901,-0.0689,-0.2227,0.2699,0.5422
67.937,1,0.663,1.137,2.463,1.381,2.690,0.3815,0.6865,-0.3171,-0.1128,0.1699,0.5737
67.958,1,0.648,1.152,2.448,1.459,2.640,0.3850,0.6830,-0.3785,0.0092,0.0699,0.6737
67.978,1,0.633,1.167,2.433,1.386,2.625,0.3884,0.6796,0.0521,-0.0788,0.1699,0.6008
67.998,1,0.619,1.181,2.419,1.323,2.720,0.3917,0.6763,0.0711,-0.4172,0.2699,0.5008
68.018,1,0.605,1.195,2.405,1.391,2.636,0.3949,0.6731,-0.2880,0.0707,0.1699,0.6008
68.038,1,0.591,1.209,2.391,1.460,2.627,0.3981,0.6699,-0.3210,-0.1195,0.0771,0.5503
68.057,1,0.577,1.223,2.377,1.394,2.641,0.4012,0.6668,0.0621,-0.1923,0.1771,0.4744
68.078,1,0.564,1.236,2.364,1.323,2.645,0.4043,0.6637,0.1253,-0.1803,0.2771,0.4834
68.098,1,0.551,1.249,2.351,1.458,2.624,0.4072,0.6608,-0.4627,-0.1094,0.1771,0.5514
68.118,1,0.539,1.261,2.339,1.466,2.640,0.4101,0.6579,-0.1448,-0.2200,0.2653,0.4514
68.138,1,0.526,1.274,2.326,1.473,2.578,0.4129,0.6551,-0.1361,0.0035,0.2769,0.5514
68.157,0,0.514,1.214,2.266,1.527,2.544,0.3991,0.6413,-0.3220,-0.0830,0.1769,0.5582
68.178,0,0.503,1.154,2.206,1.544,2.527,0.3853,0.6275,-0.2776,-0.1481,0.1077,0.4794
68.198,0,0.491,1.094,2.146,1.470,2.573,0.3715,0.6137,-0.0412,-0.3714,0.2077,0.3794
68.219,0,0.480,1.034,2.086,1.522,2.560,0.3577,0.5999,-0.4232,-0.2521,0.1077,0.3478
68.238,0,0.469,0.974,2.026,1.470,2.476,0.3439,0.5861,-0.1673,-0.0592,0.1767,0.4478
68.257,0,0.458,0.914,1.966,1.465,2.491,0.3301,0.5723,-0.3184,-0.3515,0.0767,0.3478
68.277,0,0.448,0.854,1.906,1.387,2.483,0.3163,0.5585,-0.1262,-0.3260,0.1767,0.2478
68.298,0,0.437,0.794,1.846,1.391,2.434,0.3025,0.5447,-0.3675,-0.2321,0.0767,0.3126
68.318,0,0.428,0.734,1.786,1.402,2.435,0.2887,0.5309,-0.4274,-0.3893,-0.0233,0.2126
68.338,0,0.418,0.674,1.726,1.245,2.418,0.2749,0.5171,0.0474,-0.3727,0.0767,0.1444
68.358,0,0.408,0.614,1.666,1.166,2.258,0.2611,0.5033,-0.1315,0.0428,0.1297,0.2444
68.377,0,0.399,0.554,1.606,1.169,2.264,0.2473,0.4895,-0.3764,-0.4086,0.0297,0.1444
68.397,0,0.390,0.494,1.546,1.167,2.188,0.2335,0.4757,-0.3999,-0.1951,-0.0703,0.2444
68.417,0,0.381,0.434,1.486,1.015,2.176,0.2197,0.4619,0.0298,-0.3834,0.0297,0.1444
68.438,0,0.372,0.374,1.426,0.847,2.119,0.2059,0.4481,0.1357,-0.2722,0.1297,0.1758
68.458,0,0.364,0.314,1.366,0.877,2.045,0.1921,0.4343,-0.4106,-0.2242,0.0297,0.2100
68.478,0,0.355,0.254,1.306,0.872,1.962,0.1783,0.4205,-0.3591,-0.1843,-0.0703,0.2361
68.498,0,0.347,0.194,1.246,0.724,2.027,0.1645,0.4067,0.0512,-0.6330,0.0297,0.1361
68.518,0,0.339,0.134,1.186,0.578,1.950,0.1507,0.3929,0.0991,-0.2653,0.1297,0.1276
68.538,0,0.332,0.074,1.126,0.578,1.880,0.1369,0.3791,-0.3040,-0.2752,0.0297,0.1038
68.558,0,0.324,0.014,1.066,0.653,1.742,0.1231,0.3653,-0.5713,-0.0623,-0.0703,0.2038
68.578,0,0.317,-0.046,1.006,0.510,1.748,-0.1307,0.3515,0.0248,-0.4604,-0.1058,0.1038
68.598,0,0.896,-0.106,0.946,0.287,1.651,-0.1445,0.3377,0.3208,-0.1801,-0.0058,0.1576
68.617,0,0.875,-0.166,0.886,0.150,1.570,-0.1583,0.3239,0.1547,-0.2068,-0.0036,0.1171
68.638,0,0.855,-0.226,0.855,0.214,1.639,-0.1721,0.3167,-0.4247,-0.6430,-0.1036,0.0171
68.657,0,0.836,-0.286,0.836,0.000,1.477,-0.1859,0.3122,0.3626,0.0203,-0.0036,0.1171
68.677,0,0.817,-0.346,0.817,0.000,1.384,-0.1997,0.3078,-0.2078,-0.1084,-0.1036,0.1994
68.697,0,0.798,-0.406,0.798,0.000,1.379,-0.2135,0.3035,-0.2438,-0.3349,-0.2036,0.0994
68.717,0,0.780,-0.466,0.780,-0.073,1.306,-0.2273,0.2993,-0.0549,-0.1336,-0.2821,0.1657
68.737,0,0.762,-0.526,0.762,-0.290,1.306,-0.2411,0.2952,0.4024,-0.3265,-0.1821,0.0657
68.757,0,0.745,-0.586,0.745,-0.435,1.306,-0.2549,0.2912,0.2718,-0.3357,-0.0821,-0.0343
68.777,0,0.727,-0.646,0.727,-0.435,1.088,-0.2687,0.2873,-0.1267,0.3278,-0.1821,0.0657
68.797,0,0.711,-0.706,0.711,-0.508,1.016,-0.2825,0.2835,0.0626,-0.0024,-0.2199,0.1657
68.817,0,0.695,-0.695,0.695,-0.652,1.015,-0.2798,0.2798,0.3355,-0.1891,-0.1199,0.0906
68.837,0,0.679,-0.679,0.679,-0.726,1.089,-0.2761,0.2761,0.2131,-0.4328,-0.0630,-0.0094
68.857,0,0.663,-0.663,0.663,-0.653,0.943,-0.2726,0.2726,-0.1892,0.1974,-0.1630,0.0906
68.877,0,0.648,-0.648,0.648,-0.725,0.798,-0.2691,0.2691,0.2277,0.2728,-0.0630,0.1906
68.897,0,0.633,-0.633,0.633,-0.725,0.798,-0.2657,0.2657,0.0552,-0.0987,-0.1630,0.1670
68.917,0,0.619,-0.619,0.619,-0.725,0.943,-0.2623,0.2623,0.0639,-0.5573,-0.1984,0.0670
68.937,0,0.605,-0.605,0.605,-0.798,0.871,-0.2591,0.2591,0.2978,0.0215,-0.0984,0.1670
68.957,0,0.591,-0.591,0.591,-0.869,0.797,-0.2559,0.2559,0.3456,0.0603,0.0016,0.2670
68.977,0,0.577,-0.577,0.577,-0.726,0.944,-0.2528,0.2528,-0.2689,-0.5876,-0.0984,0.1670
68.997,0,0.564,-0.564,0.564,-0.653,1.016,-0.2498,0.2498,-0.1303,-0.4495,-0.1984,0.0670
69.017,0,0.551,-0.551,0.551,-0.795,1.012,-0.2468,0.2468,0.5010,-0.2662,-0.0984,-0.0194
69.037,0,0.539,-0.539,0.539,-0.799,0.872,-0.2439,0.2439,0.1665,0.1503,-0.0774,0.0806
69.058,0,0.526,-0.526,0.526,-0.716,0.788,-0.2411,0.2411,-0.0937,0.0532,-0.1774,0.1806
69.077,0,0.514,-0.514,0.514,-0.811,0.885,-0.2383,0.2383,0.4163,-0.4659,-0.0774,0.0806
69.097,0,1.089,-0.574,0.574,-0.867,0.940,-0.2521,0.2521,0.3162,-0.3560,0.0226,-0.0194
69.117,0,1.064,-0.634,0.634,-0.728,0.874,-0.2659,0.2659,-0.2923,0.0217,-0.0774,0.0806
69.137,0,1.040,-0.694,0.694,-0.725,0.725,-0.2797,0.2797,0.0113,0.3526,-0.1774,0.1806
69.157,0,1.016,-0.754,0.754,-0.653,0.798,-0.2935,0.2935,-0.2412,-0.2086,-0.2774,0.0849
69.177,1,0.993,-0.694,0.814,-0.867,0.867,-0.2797,0.3073,0.6392,-0.2043,-0.1774,0.1030
69.197,1,0.970,-0.634,0.874,-0.947,0.801,-0.2659,0.3211,0.3857,0.2098,-0.0774,0.2030
69.217,1,0.948,-0.574,0.934,-0.871,0.871,-0.2521,0.3349,-0.0122,-0.1359,-0.1774,0.1990
69.237,1,0.926,-0.514,0.994,-0.863,0.863,-0.2383,0.3487,0.1912,0.0968,-0.0774,0.2990
69.258,1,0.905,-0.454,1.054,-0.860,1.003,-0.2245,0.3625,0.2349,-0.3191,0.0103,0.1990
69.278,1,0.885,-0.394,1.114,-0.723,1.084,-0.2107,0.3763,-0.1453,-0.1851,-0.0897,0.1913
69.297,1,0.864,-0.334,1.174,-0.669,1.114,-0.1969,0.3901,0.0648,-0.0391,-0.1321,0.2913
69.317,1,0.845,-0.274,1.234,-0.726,1.161,-0.1831,0.4039,0.4131,-0.0722,-0.0321,0.3318
69.337,1,0.825,-0.214,1.294,-0.653,1.233,-0.1693,0.4177,0.0808,-0.1435,-0.0885,0.2743
69.357,1,0.220,-0.154,1.354,-0.578,1.446,-0.1555,0.4315,0.0685,-0.5874,-0.0870,0.1743
69.377,1,0.215,-0.094,1.414,-0.650,1.372,-0.1417,0.4453,0.5120,0.2108,0.0130,0.2743
69.398,1,0.210,-0.034,1.474,-0.505,1.371,-0.1279,0.4591,-0.0797,0.0647,-0.0870,0.3743
69.417,1,0.205,0.026,1.534,-0.514,1.469,0.1259,0.4729,0.3469,-0.2068,0.0130,0.2743
69.437,1,0.201,0.086,1.594,-0.433,1.658,0.1397,0.4867,0.1067,-0.5109,0.1130,0.1743
69.458,1,0.196,0.146,1.654,-0.216,1.581,0.1535,0.5005,-0.3257,0.2367,0.0130,0.2743
69.477,1,0.192,0.206,1.714,-0.147,1.548,0.1673,0.5143,0.0414,0.1821,0.1130,0.3743
69.497,1,0.187,0.266,1.774,0.000,1.596,0.1811,0.5281,-0.2093,-0.0139,0.0130,0.4743
69.517,1,0.183,0.326,1.834,0.000,1.668,0.1949,0.5419,0.1953,-0.0798,0.1130,0.4621
69.537,1,0.179,0.386,1.894,0.000,1.887,0.2087,0.5557,0.2313,-0.5413,0.2130,0.3621
69.558,1,0.175,0.446,1.954,0.215,1.863,0.2225,0.5695,-0.3989,0.1156,0.1130,0.4621
69.578,1,0.171,0.506,1.971,0.289,1.954,0.2363,0.5733,-0.0567,-0.2185,0.1795,0.3621
69.597,1,0.167,0.566,1.967,0.295,1.988,0.2501,0.5724,0.1501,-0.0975,0.2795,0.4621
69.617,1,0.163,0.626,1.963,0.507,2.030,0.2639,0.5715,-0.4616,-0.1453,0.1795,0.4262
69.637,1,0.159,0.686,1.959,0.726,2.105,0.2777,0.5706,-0.5704,-0.2762,0.0795,0.3262
69.658,1,0.156,0.746,1.956,0.717,2.150,0.2915,0.5698,0.0404,-0.2287,0.1795,0.3411
69.678,1,0.152,0.806,1.952,0.714,2.143,0.3053,0.5690,0.0612,-0.0954,0.2795,0.4411
69.698,1,0.149,0.866,1.949,0.868,2.170,0.3191,0.5682,-0.3863,-0.2018,0.1795,0.3664
69.717,1,0.145,0.926,1.945,0.973,2.170,0.3329,0.5674,-0.2901,-0.1350,0.0795,0.4324
69.738,1,0.142,0.986,1.942,1.076,2.223,0.3467,0.5666,-0.3118,-0.3019,0.0349,0.3324
69.758,1,0.139,1.046,1.939,1.005,2.154,0.3605,0.5659,0.2016,0.0455,0.1349,0.4324
69.777,1,0.136,1.106,1.936,0.964,2.225,0.3743,0.5652,0.1865,-0.3529,0.2349,0.3324
69.797,0,0.132,1.046,1.876,1.151,2.230,0.3605,0.5514,-0.5299,-0.2243,0.1349,0.3270
69.818,0,0.129,0.986,1.816,1.193,2.246,0.3467,0.5376,-0.2297,-0.2973,0.1170,0.2402
69.837,0,-0.460,0.926,1.756,1.283,2.189,0.3329,0.5238,-0.4400,-0.1185,0.0170,0.3402
69.858,0,-0.449,0.866,1.696,1.193,2.246,0.3191,0.5100,0.0281,-0.4733,0.1170,0.2402
69.878,0,-0.439,0.806,1.636,1.095,2.117,0.3053,0.4962,0.0720,0.0340,0.2170,0.3402
69.898,0,-0.429,0.746,1.576,1.162,2.179,0.2915,0.4824,-0.4170,-0.5161,0.1170,0.2402
69.918,0,-1.006,0.806,1.516,1.238,2.113,0.3053,0.4686,-0.4512,-0.1935,0.0170,0.2751
69.938,0,-0.983,0.866,1.456,1.165,2.184,0.3191,0.4548,0.0042,-0.6161,0.1170,0.1751
69.958,0,-0.960,0.926,1.396,1.024,2.048,0.3329,0.4410,0.2934,-0.0503,0.2170,0.2751
69.977,0,-0.938,0.938,1.336,1.097,2.048,0.3358,0.4272,-0.2781,-0.4276,0.1170,0.1751
69.997,0,-1.173,0.998,1.276,1.156,2.024,0.3496,0.4134,-0.2434,-0.3886,0.1062,0.0751
70.017,0,-1.146,1.058,1.216,1.098,1.903,0.3634,0.3996,0.1218,-0.1117,0.2062,0.1751
70.037,0,-1.120,1.118,1.156,1.088,1.886,0.3772,0.3858,0.0439,-0.3938,0.3062,0.0751
70.058,0,-1.094,1.094,1.096,1.196,1.826,0.3716,0.3720,-0.3307,-0.2883,0.2062,0.0837
70.078,0,-1.069,1.069,1.036,1.306,1.741,0.3659,0.3582,-0.4173,-0.2106,0.1062,0.1475
70.098,0,-1.173,1.129,0.976,1.244,1.686,0.3797,0.3444,0.0861,-0.2904,0.2062,0.0539
70.118,0,-1.146,1.146,0.916,1.321,1.688,0.3835,0.3306,-0.2976,-0.4670,0.1062,-0.0461
70.137,0,-1.120,1.120,0.856,1.238,1.530,0.3775,0.3168,0.1348,-0.0099,0.2062,0.0539
70.157,0,-1.094,1.094,0.796,1.242,1.315,0.3716,0.3030,-0.0984,0.2244,0.2732,0.1539
70.177,0,-1.173,1.154,0.736,1.301,1.374,0.3854,0.2892,-0.2363,-0.5290,0.1732,0.0539
70.197,0,-1.146,1.146,0.676,1.383,1.383,0.3835,0.2754,-0.3455,-0.4467,0.0732,-0.0461
70.218,0,-1.120,1.120,0.616,1.417,1.275,0.3775,0.2616,-0.2642,-0.1274,0.1133,0.0539
70.238,0,-1.173,1.173,0.556,1.307,1.089,0.3897,0.2478,0.1950,0.1455,0.2133,0.1539
70.257,0,-1.146,1.146,0.496,1.325,1.104,0.3835,0.2340,-0.1520,-0.4021,0.2315,0.0539
70.277,0,-1.120,1.120,0.436,1.391,1.025,0.3775,0.2202,-0.3276,-0.1556,0.1315,0.0646
70.297,0,-1.094,1.094,0.376,1.378,1.015,0.3716,0.2064,-0.1391,-0.3609,0.2315,-0.0354
70.317,0,-1.069,1.069,0.316,1.451,0.871,0.3659,0.1926,-0.4112,0.0294,0.1315,0.0646
70.338,0,-1.173,1.129,0.256,1.413,0.848,0.3797,0.1788,-0.0750,-0.2985,0.2315,-0.0354
70.358,0,-1.146,1.146,0.196,1.468,0.807,0.3835,0.1650,-0.3304,-0.2658,0.1315,-0.1008
70.377,0,-1.120,1.120,0.136,1.397,0.588,0.3775,0.1512,0.0100,0.2758,0.2315,-0.0008
70.397,0,-1.094,1.094,0.076,1.381,0.436,0.3716,0.1374,-0.1320,0.1640,0.2397,0.0992
70.417,0,-1.173,1.154,0.016,1.446,0.434,0.3854,0.1236,-0.3375,-0.2451,0.1397,-0.0008
70.437,0,-1.146,1.146,-0.044,1.455,0.509,0.3835,-0.1302,-0.2087,-0.5210,0.1748,-0.1008
70.458,0,-1.120,1.120,-0.104,1.428,0.357,0.3775,-0.1440,-0.1179,0.1034,0.2596,-0.0406
70.477,0,-1.094,1.094,-0.164,1.401,0.147,0.3716,-0.1578,-0.1149,0.3371,0.2568,0.0594
70.497,0,-1.069,1.069,-0.224,1.451,0.145,0.3659,-0.1716,-0.3545,-0.2159,0.1568,-0.0406
70.517,0,-1.045,1.045,-0.284,1.451,0.073,0.3603,-0.1854,-0.2436,-0.0329,0.1167,-0.1406
70.538,0,-1.021,1.021,-0.344,1.501,0.000,0.3548,-0.1992,-0.4148,-0.0253,0.0167,-0.2246
70.557,0,-0.997,0.997,-0.404,1.466,-0.147,0.3494,-0.2130,-0.1919,0.2117,0.1167,-0.1246
70.577,0,-0.975,0.975,-0.464,1.312,-0.364,0.3442,-0.2268,0.1827,0.4846,0.2167,-0.0246
70.597,0,-0.952,0.952,-0.524,1.378,-0.363,0.3391,-0.2406,-0.4216,-0.1014,0.1167,-0.1246
70.617,0,-0.931,0.931,-0.584,1.451,-0.435,0.3341,-0.2544,-0.4934,0.0918,0.0167,-0.1626
70.637,0,-0.909,0.909,-0.644,1.368,-0.504,0.3292,-0.2682,-0.0693,0.0881,0.1167,-0.1802
70.657,0,-0.889,0.889,-0.704,1.238,-0.583,0.3244,-0.2820,0.1151,0.1236,0.2167,-0.1585
70.677,0,-0.868,0.868,-0.764,1.236,-0.654,0.3197,-0.2958,-0.2155,0.1133,0.1167,-0.1825
70.697,0,-0.849,0.849,-0.824,1.379,-0.726,0.3152,-0.3096,-0.6763,0.1197,0.0167,-0.1899
70.718,0,-0.829,0.829,-0.829,1.272,-0.919,0.3107,-0.3107,0.0017,0.5361,0.1167,-0.0899
70.737,0,-0.810,0.810,-0.810,1.182,-0.886,0.3063,-0.3063,0.0023,-0.0354,0.2167,-0.1899
70.757,0,-0.792,0.792,-0.792,1.243,-0.951,0.3021,-0.3021,-0.4230,0.2560,0.1167,-0.0899
70.777,0,-0.774,0.774,-0.774,1.306,-1.016,0.2979,-0.2979,-0.4767,0.3079,0.0167,0.0100
70.797,0,-0.756,0.756,-0.756,1.221,-1.006,0.2939,-0.2939,-0.0664,0.1242,0.1167,-0.0900
70.817,0,-0.739,0.739,-0.739,1.170,-0.951,0.2899,-0.2899,-0.1328,-0.0090,0.1571,-0.1900
70.837,0,-0.722,0.722,-0.722,1.163,-1.018,0.2860,-0.2860,-0.2458,0.3439,0.0571,-0.0900
70.857,0,-0.705,0.705,-0.705,1.160,-1.088,0.2822,-0.2822,-0.2668,0.4053,0.0154,0.0100
70.877,0,-0.689,0.689,-0.689,1.088,-1.016,0.2785,-0.2785,-0.0584,0.0149,0.1154,-0.0900
70.898,0,-0.673,0.673,-0.673,1.070,-0.999,0.2749,-0.2749,-0.1922,0.1527,0.0827,-0.1222
70.917,0,-0.658,0.658,-0.658,1.027,-1.027,0.2714,-0.2714,-0.1137,0.2918,0.1576,-0.0222
70.937,0,-0.643,0.643,-0.643,1.095,-1.095,0.2679,-0.2679,-0.4422,0.4424,0.0576,0.0778
70.957,0,-0.628,0.628,-0.628,1.016,-0.871,0.2645,-0.2645,-0.0336,-0.4163,0.1576,-0.0222
70.977,0,-0.614,0.614,-0.614,1.015,-0.798,0.2612,-0.2612,-0.2398,-0.0720,0.0576,-0.1222
70.998,0,-0.600,0.600,-0.600,1.005,-0.789,0.2580,-0.2580,-0.2163,0.0929,0.0417,-0.1651
71.017,0,-0.586,0.586,-0.586,1.021,-0.875,0.2548,-0.2548,-0.3021,0.3880,-0.0472,-0.0651
71.037,0,-0.573,0.573,-0.573,0.875,-0.948,0.2518,-0.2518,0.1826,0.4083,0.0528,0.0349
71.057,0,-0.560,0.560,-0.560,0.726,-0.943,0.2488,-0.2488,0.2755,0.2167,0.1528,-0.0320
71.078,0,-0.547,0.547,-0.547,0.785,-0.857,0.2458,-0.2458,-0.2926,-0.0302,0.0528,-0.1320
71.097,0,-0.535,0.535,-0.535,0.811,-0.737,0.2429,-0.2429,-0.2295,-0.1775,0.0135,-0.2320
71.117,0,-0.522,0.522,-0.522,0.653,-0.871,0.2401,-0.2401,0.3164,0.5425,0.1135,-0.1320
71.137,0,-0.510,0.510,-0.510,0.653,-0.870,0.2374,-0.2374,-0.0852,0.2158,0.1522,-0.0320
71.157,0,-0.499,0.499,-0.499,0.653,-0.943,0.2347,-0.2347,-0.0925,0.4478,0.1422,0.0680
71.178,0,-0.487,0.487,-0.487,0.643,-0.786,0.2321,-0.2321,-0.0694,-0.2129,0.1627,-0.0320
71.197,0,-0.476,0.476,-0.476,0.663,-0.663,0.2295,-0.2295,-0.1616,-0.1958,0.0679,-0.1320
71.217,0,-0.465,0.465,-0.465,0.653,-0.725,0.2270,-0.2270,-0.0873,0.3123,0.1397,-0.0320
71.237,0,-0.455,0.455,-0.455,0.653,-0.725,0.2246,-0.2246,-0.1186,0.1620,0.1060,-0.0625
71.257,0,-0.444,0.444,-0.444,0.653,-0.725,0.2222,-0.2222,-0.1242,0.1676,0.0979,-0.0546
71.277,0,-0.434,0.434,-0.434,0.653,-0.653,0.2199,-0.2199,-0.1325,-0.0487,0.0874,-0.1546
71.297,0,-0.424,0.424,-0.424,0.580,-0.580,0.2176,-0.2176,0.0880,-0.0880,0.1874,-0.2546
71.317,0,-0.415,0.415,-0.415,0.653,-0.725,0.2154,-0.2154,-0.3246,0.5494,0.0874,-0.1546
71.337,0,-0.405,0.405,-0.405,0.653,-0.798,0.2132,-0.2132,-0.1482,0.4166,0.0650,-0.0546
71.358,0,0.000,0.000,0.000,0.640,-0.782,0.0000,0.0000,-0.3840,0.4693,-0.0350,0.0454
71.377,0,0.000,0.000,0.000,0.588,-0.735,0.0000,0.0000,-0.2232,0.3237,-0.1350,0.1454
71.397,0,0.000,0.000,0.000,0.365,-0.584,0.0000,0.0000,0.3379,-0.0262,-0.0350,0.0454
71.417,0,0.000,0.000,0.000,0.073,-0.218,0.0000,0.0000,0.6883,-0.7862,0.0650,-0.0546
71.437,0,0.000,0.000,0.000,0.073,-0.290,0.0000,0.0000,-0.0433,0.3548,-0.0350,0.0454
71.457,0,0.000,0.000,0.000,0.073,-0.218,0.0000,0.0000,-0.0436,-0.0505,-0.0436,-0.0505
71.477,0,0.000,0.000,0.000,0.000,-0.145,0.0000,0.0000,0.1814,-0.0952,0.0564,-0.0952
71.497,0,0.000,0.000,0.000,0.000,-0.218,0.0000,0.0000,0.0000,0.3142,0.0000,0.0048
71.517,0,0.000,0.000,0.000,0.073,-0.290,0.0000,0.0000,-0.2250,0.3546,-0.1000,0.1048
71.537,0,0.000,0.000,0.000,0.000,-0.073,0.0000,0.0000,0.1814,-0.5009,0.0000,0.0048
71.557,0,0.000,0.000,0.000,-0.073,0.000,0.0000,0.0000,0.2249,-0.1813,0.1000,-0.0952
71.577,0,0.000,0.000,0.000,-0.073,0.000,0.0000,0.0000,0.0434,0.0000,0.0434,0.0000
71.597,0,0.000,0.000,0.000,0.073,-0.073,0.0000,0.0000,-0.4062,0.2249,-0.0566,0.1000
71.617,0,0.000,0.000,0.000,0.073,0.000,0.0000,0.0000,-0.0435,-0.1814,-0.0435,0.0000
71.637,0,0.000,0.000,0.000,0.000,0.144,0.0000,0.0000,0.1813,-0.4466,0.0565,-0.1000
71.657,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.3602,0.0000,0.0000
71.677,0,0.000,0.000,0.000,0.000,-0.073,0.0000,0.0000,0.0000,0.2249,0.0000,0.1000
71.697,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.1814,0.0000,0.0000
71.717,0,0.000,0.000,0.000,0.000,0.073,0.0000,0.0000,0.0000,-0.2249,0.0000,-0.1000
71.737,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.1813,0.0000,0.0000
71.757,0,0.000,0.000,0.000,0.000,-0.073,0.0000,0.0000,0.0000,0.2249,0.0000,0.1000
71.777,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.1814,0.0000,0.0000
71.797,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71.817,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71.837,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71.857,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71.877,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71.897,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71.917,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71.937,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71.957,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71.977,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71.997,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.017,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.037,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.057,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.077,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.097,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.117,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.137,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.157,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.177,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.197,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.217,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.237,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.257,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.277,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.297,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.317,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.337,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
72.357,0,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
