t,cmd,setL,setR,rpsL,rpsR,uFFL,uFFR,uPIDL,uPIDR,outL,outR
76.210,S,-0.960,-0.960,-0.653,-0.943,-0.3408,-0.3408,0.1606,0.1408,-0.1802,-0.2000
76.230,S,-1.020,-1.020,-0.725,-0.942,-0.3546,-0.3546,0.0020,-0.0499,-0.2802,-0.3000
76.250,S,-1.080,-1.080,-0.930,-1.074,-0.3684,-0.3684,0.4244,0.3246,-0.1802,-0.2000
76.270,S,-1.140,-1.140,-1.010,-1.227,-0.3822,-0.3822,0.1216,0.4349,-0.2606,-0.1000
76.290,S,-1.200,-1.200,-1.021,-1.240,-0.3960,-0.3960,-0.0809,0.0558,-0.3606,-0.2000
76.311,S,-1.260,-1.260,-1.159,-1.232,-0.4098,-0.4098,0.2852,-0.0370,-0.2606,-0.3000
76.332,S,-1.320,-1.320,-1.308,-1.380,-0.4236,-0.4236,0.3639,0.4079,-0.1606,-0.2000
76.351,S,-1.380,-1.380,-1.390,-1.536,-0.4374,-0.4374,0.2108,0.4826,-0.2266,-0.1000
76.372,S,-1.440,-1.440,-1.370,-1.514,-0.4512,-0.4512,-0.0905,-0.0091,-0.3266,-0.2000
76.393,S,-1.500,-1.500,-1.456,-1.456,-0.4650,-0.4650,0.1874,-0.1731,-0.2776,-0.3000
76.414,S,-1.560,-1.560,-1.672,-1.672,-0.4788,-0.4788,0.6079,0.6080,-0.1776,-0.2000
76.433,S,-1.620,-1.620,-1.593,-1.665,-0.4926,-0.4926,-0.2150,0.0094,-0.2776,-0.3000
76.454,S,-1.680,-1.680,-1.595,-1.667,-0.5064,-0.5064,-0.0465,-0.0028,-0.3776,-0.4000
76.476,S,-1.740,-1.740,-1.726,-1.870,-0.5202,-0.5202,0.3211,0.5858,-0.2776,-0.3000
76.496,S,-1.800,-1.800,-1.814,-1.960,-0.5340,-0.5340,0.2292,0.3196,-0.3048,-0.2144
76.519,S,-1.800,-1.800,-1.801,-1.945,-0.5340,-0.5340,-0.0341,0.0490,-0.4048,-0.3144
76.540,S,-1.800,-1.800,-1.937,-1.937,-0.5340,-0.5340,0.4239,0.0640,-0.3048,-0.4144
76.564,S,-1.800,-1.800,-1.951,-2.024,-0.5340,-0.5340,0.1262,0.3506,-0.4048,-0.3144
76.585,S,-1.800,-1.800,-2.040,-2.113,-0.5340,-0.5340,0.3658,0.4110,-0.3048,-0.2144
76.599,S,-1.800,-1.800,-2.040,-2.111,-0.5340,-0.5340,0.1445,0.1803,-0.3895,-0.3144
76.622,S,-1.800,-1.800,-2.011,-2.082,-0.5340,-0.5340,0.0523,0.0979,-0.4817,-0.4144
76.645,S,-1.800,-1.800,-2.094,-2.095,-0.5340,-0.5340,0.3858,0.2082,-0.3817,-0.3258
76.670,S,-1.800,-1.800,-2.055,-2.192,-0.5340,-0.5340,0.0554,0.4794,-0.4786,-0.2258
76.694,S,-1.800,-1.800,-2.139,-2.200,-0.5340,-0.5340,0.4121,0.2586,-0.3786,-0.2754
76.723,S,-1.800,-1.800,-2.198,-2.140,-0.5340,-0.5340,0.3855,0.0543,-0.2786,-0.3754
76.749,S,-1.800,-1.800,-2.245,-2.245,-0.5340,-0.5340,0.3858,0.5297,-0.1786,-0.2754
76.775,S,-1.800,-1.800,-2.163,-2.163,-0.5340,-0.5340,0.0136,0.0139,-0.2786,-0.3754
76.801,S,-1.800,-1.800,-2.118,-2.280,-0.5340,-0.5340,0.0761,0.5808,-0.3786,-0.2754
76.828,S,-1.800,-1.800,-2.142,-2.244,-0.5340,-0.5340,0.2673,0.1762,-0.2786,-0.3578
76.851,S,-1.800,-1.800,-2.175,-2.236,-0.5340,-0.5340,0.3070,0.2401,-0.2270,-0.2939
76.872,S,-1.800,-1.800,-2.101,-2.232,-0.5340,-0.5340,-0.0059,0.2490,-0.3270,-0.2850
76.893,S,-1.800,-1.800,-2.038,-2.242,-0.5340,-0.5340,-0.0144,0.2902,-0.4270,-0.2438
76.917,S,-1.800,-1.800,-2.122,-2.247,-0.5340,-0.5340,0.4052,0.2821,-0.3270,-0.2519
76.938,S,-1.800,-1.800,-2.091,-2.158,-0.5340,-0.5340,0.0957,-0.0071,-0.4270,-0.3519
76.962,S,-1.800,-1.800,-2.178,-2.178,-0.5340,-0.5340,0.4448,0.2762,-0.3270,-0.2578
76.986,S,-1.800,-1.800,-2.155,-2.213,-0.5340,-0.5340,0.1547,0.3352,-0.3793,-0.1988
77.011,S,-1.800,-1.800,-2.165,-2.165,-0.5340,-0.5340,0.2433,0.0981,-0.2907,-0.2988
77.035,S,-1.800,-1.800,-2.251,-2.191,-0.5340,-0.5340,0.4855,0.3016,-0.1907,-0.2324
77.060,S,-1.800,-1.800,-2.183,-2.124,-0.5340,-0.5340,0.0614,0.0265,-0.2907,-0.3324
77.084,S,-1.800,-1.800,-2.187,-2.187,-0.5340,-0.5340,0.2403,0.3878,-0.2937,-0.2324
77.107,S,-1.800,-1.800,-2.168,-2.230,-0.5340,-0.5340,0.1753,0.3673,-0.3587,-0.1667
77.131,S,-1.800,-1.800,-2.219,-2.159,-0.5340,-0.5340,0.3772,0.0367,-0.2587,-0.2667
77.155,S,-1.800,-1.800,-2.263,-2.144,-0.5340,-0.5340,0.3883,0.1689,-0.1587,-0.3651
77.177,S,-1.800,-1.800,-2.218,-2.160,-0.5340,-0.5340,0.1389,0.2555,-0.2587,-0.2785
77.197,S,-1.800,-1.800,-2.140,-2.140,-0.5340,-0.5340,0.0096,0.1555,-0.3587,-0.3785
77.219,S,-1.800,-1.800,-2.121,-2.121,-0.5340,-0.5340,0.1448,0.1455,-0.3892,-0.3885
77.243,S,-1.800,-1.800,-2.158,-2.223,-0.5340,-0.5340,0.3059,0.5081,-0.2892,-0.2885
77.267,S,-1.800,-1.800,-2.138,-2.197,-0.5340,-0.5340,0.1534,0.1742,-0.3806,-0.3598
77.292,S,-1.800,-1.800,-2.182,-2.182,-0.5340,-0.5340,0.3390,0.1903,-0.2806,-0.3437
77.322,S,-1.800,-1.800,-2.203,-2.203,-0.5340,-0.5340,0.2946,0.2950,-0.2394,-0.2437
77.349,S,-1.800,-1.800,-2.188,-2.288,-0.5340,-0.5340,0.1966,0.5046,-0.3374,-0.1437
77.375,S,-1.800,-1.800,-2.141,-2.291,-0.5340,-0.5340,0.0872,0.3017,-0.4374,-0.2323
77.399,S,-1.800,-1.800,-2.218,-2.158,-0.5340,-0.5340,0.4413,-0.1178,-0.3374,-0.3323
77.423,S,-1.800,-1.800,-2.218,-2.158,-0.5340,-0.5340,0.2502,0.2144,-0.2838,-0.3196
77.448,S,-1.800,-1.800,-2.209,-2.209,-0.5340,-0.5340,0.2253,0.3750,-0.3087,-0.2196
77.469,S,-1.800,-1.800,-2.156,-2.156,-0.5340,-0.5340,0.0790,0.0787,-0.4087,-0.3196
77.492,S,-1.800,-1.800,-2.216,-2.157,-0.5340,-0.5340,0.4016,0.2164,-0.3087,-0.3176
77.514,S,-1.800,-1.800,-2.114,-2.114,-0.5340,-0.5340,-0.0663,0.0831,-0.4087,-0.4176
77.537,S,-1.800,-1.800,-2.168,-2.168,-0.5340,-0.5340,0.3541,0.3542,-0.3087,-0.3176
77.561,S,-1.800,-1.800,-2.133,-2.192,-0.5340,-0.5340,0.1127,0.2967,-0.4087,-0.2373
77.586,S,-1.800,-1.800,-2.202,-2.202,-0.5340,-0.5340,0.4138,0.2657,-0.3087,-0.2683
77.610,S,-1.800,-1.800,-2.137,-2.196,-0.5340,-0.5340,0.0386,0.2222,-0.4087,-0.3118
77.637,S,-1.800,-1.800,-2.203,-2.203,-0.5340,-0.5340,0.4067,0.2583,-0.3087,-0.2757
77.661,S,-1.800,-1.800,-2.261,-2.151,-0.5340,-0.5340,0.4221,0.0803,-0.2087,-0.3757
77.687,S,-1.800,-1.800,-2.216,-2.161,-0.5340,-0.5340,0.1386,0.2426,-0.3087,-0.2914
77.710,S,-1.800,-1.800,-2.141,-2.204,-0.5340,-0.5340,0.0168,0.3509,-0.4087,-0.1914
77.733,S,-1.800,-1.800,-2.147,-2.207,-0.5340,-0.5340,0.2238,0.2511,-0.3102,-0.2829
77.758,S,-1.800,-1.800,-2.182,-2.182,-0.5340,-0.5340,0.3147,0.1653,-0.2193,-0.3687
77.779,S,-1.800,-1.800,-2.176,-2.107,-0.5340,-0.5340,0.2101,-0.0014,-0.3193,-0.4687
77.802,S,-1.800,-1.800,-2.166,-2.226,-0.5340,-0.5340,0.1946,0.5527,-0.3394,-0.3687
77.825,S,-1.800,-1.800,-2.047,-2.188,-0.5340,-0.5340,-0.1480,0.1384,-0.4394,-0.3956
77.850,S,-1.800,-1.800,-2.133,-2.306,-0.5340,-0.5340,0.4159,0.5995,-0.3394,-0.2956
77.875,S,-1.800,-1.800,-2.117,-2.238,-0.5340,-0.5340,0.1501,0.0926,-0.3839,-0.3956
77.901,S,-1.800,-1.800,-2.120,-2.237,-0.5340,-0.5340,0.1975,0.2602,-0.3365,-0.2956
77.928,S,-1.800,-1.800,-2.139,-2.252,-0.5340,-0.5340,0.2521,0.3068,-0.2819,-0.2272
77.953,S,-1.800,-1.800,-2.193,-2.300,-0.5340,-0.5340,0.3707,0.4205,-0.1819,-0.1272
77.977,S,-1.800,-1.800,-2.143,-2.201,-0.5340,-0.5340,0.0816,-0.0058,-0.2819,-0.2272
77.997,S,-1.800,-1.800,-2.144,-2.205,-0.5340,-0.5340,0.2071,0.2519,-0.3269,-0.2821
78.018,S,-1.800,-1.800,-2.177,-2.111,-0.5340,-0.5340,0.3096,-0.0482,-0.2269,-0.3821
78.036,S,-1.800,-1.800,-2.063,-2.142,-0.5340,-0.5340,-0.1287,0.2825,-0.3269,-0.2821
78.057,S,-1.800,-1.800,-2.077,-2.147,-0.5340,-0.5340,0.2038,0.2196,-0.3302,-0.3144
78.078,S,-1.800,-1.800,-2.141,-2.070,-0.5340,-0.5340,0.3636,-0.0303,-0.2302,-0.4144
78.099,S,-1.800,-1.800,-2.107,-2.175,-0.5340,-0.5340,0.0981,0.4870,-0.3302,-0.3144
78.118,S,-1.800,-1.800,-2.058,-2.137,-0.5340,-0.5340,0.0326,0.1083,-0.4302,-0.4144
78.140,S,-1.800,-1.800,-2.079,-2.144,-0.5340,-0.5340,0.2192,0.2227,-0.3302,-0.3144
78.160,S,-1.800,-1.800,-2.077,-2.154,-0.5340,-0.5340,0.1616,0.2375,-0.3724,-0.2965
78.185,S,-1.800,-1.800,-2.045,-2.236,-0.5340,-0.5340,0.0668,0.4685,-0.4672,-0.1965
78.209,D,-1.740,-1.740,-2.163,-2.163,-0.5202,-0.5202,0.5498,0.0715,-0.3672,-0.2965
78.232,D,-1.680,-1.680,-2.170,-2.170,-0.5064,-0.5064,0.3099,0.3094,-0.2672,-0.1970
78.257,D,-1.620,-1.620,-2.205,-2.205,-0.4926,-0.4926,0.4396,0.4392,-0.1672,-0.0970
78.277,D,-1.560,-1.560,-2.130,-2.130,-0.4788,-0.4788,0.1548,0.1551,-0.2672,-0.1970
78.296,D,-1.500,-1.500,-2.181,-2.117,-0.4650,-0.4650,0.5356,0.3362,-0.1672,-0.1288
78.313,D,-1.440,-1.440,-2.141,-2.068,-0.4512,-0.4512,0.3219,0.2544,-0.1293,-0.1968
78.336,D,-1.380,-1.380,-2.006,-2.005,-0.4374,-0.4374,0.0359,0.2196,-0.2293,-0.2178
78.351,D,-1.320,-1.320,-2.061,-2.061,-0.4236,-0.4236,0.5840,0.5846,-0.1293,-0.1178
78.370,D,-1.260,-1.260,-1.886,-1.886,-0.4098,-0.4098,-0.0634,-0.0637,-0.2293,-0.2178
78.388,D,-1.200,-1.200,-1.814,-1.886,-0.3960,-0.3960,0.1879,0.4126,-0.2081,-0.1178
78.409,D,-1.140,-1.200,-1.814,-1.886,-0.3822,-0.3960,0.4039,0.4118,-0.1081,-0.0178
78.427,D,-1.080,-1.200,-1.814,-1.814,-0.3684,-0.3960,0.4425,0.1889,-0.0081,-0.1178
78.446,D,-1.020,-1.200,-1.668,-1.740,-0.3546,-0.3960,0.0227,0.1395,-0.1081,-0.2178
78.467,D,-0.960,-1.200,-1.596,-1.668,-0.3408,-0.3960,0.2013,0.1008,-0.1395,-0.2952
78.486,D,-0.900,-1.200,-1.596,-1.741,-0.3270,-0.3960,0.4179,0.5062,-0.0395,-0.1952
78.506,D,-0.840,-1.200,-1.451,-1.741,-0.3132,-0.3960,0.0039,0.3248,-0.1395,-0.0952
78.526,D,-0.780,-1.200,-1.451,-1.741,-0.2994,-0.3960,0.4025,0.3248,-0.0395,-0.0712
78.548,W,-0.720,-1.140,-1.445,-1.590,-0.2856,-0.3822,0.4211,-0.1082,0.0605,-0.1712
78.567,W,-0.660,-1.080,-1.294,-1.582,-0.2718,-0.3684,0.0037,0.2820,-0.0395,-0.0864
78.585,W,-0.600,-1.020,-1.155,-1.516,-0.2580,-0.3546,-0.0160,0.1316,-0.1395,-0.1864
78.606,W,-0.540,-0.960,-1.153,-1.441,-0.2442,-0.3408,0.3631,0.1025,-0.0395,-0.2383
78.625,W,-0.480,-0.900,-1.103,-1.544,-0.2304,-0.3270,0.2487,0.6434,0.0183,-0.1383
78.644,W,-0.420,-0.840,-1.027,-1.466,-0.2166,-0.3132,0.1727,0.1818,-0.0439,-0.1314
78.664,W,-0.360,-0.780,-0.940,-1.446,-0.2028,-0.2994,0.1306,0.3473,-0.0722,-0.0314
78.683,W,-0.300,-0.720,-0.873,-1.383,-0.1890,-0.2856,0.1778,0.2401,-0.0112,-0.0455
78.703,W,-0.240,-0.660,-0.871,-1.307,-0.1752,-0.2718,0.3735,0.1982,0.0888,-0.0736
78.723,W,-0.180,-0.600,-0.725,-1.233,-0.1614,-0.2580,-0.0373,0.1954,-0.0112,-0.0626
78.743,W,-0.120,-0.540,-0.571,-1.213,-0.1476,-0.2442,-0.1165,0.3527,-0.1112,0.0374
78.763,W,-0.060,-0.480,-0.584,-1.023,-0.1338,-0.2304,0.3492,-0.1493,-0.0112,-0.0626
78.783,W,0.000,-0.420,-0.650,-0.940,0.0000,-0.2166,0.5551,0.1040,0.0888,-0.1126
78.802,W,0.060,-0.360,-0.441,-0.883,0.1338,-0.2028,-0.2213,0.1723,-0.0112,-0.0305
78.822,W,0.120,-0.300,-0.363,-0.798,0.1476,-0.1890,0.0927,0.0865,0.0888,-0.1025
78.842,W,0.180,-0.240,-0.218,-0.725,0.1614,-0.1752,-0.1242,0.1093,0.0372,-0.0659
78.862,W,0.240,-0.180,0.000,-0.788,0.1752,-0.1614,-0.4000,0.5214,-0.0628,0.0341
78.882,W,0.300,-0.120,-0.073,-0.588,0.1890,-0.1476,0.4078,-0.2197,0.0372,-0.0659
78.902,W,0.360,-0.060,0.000,-0.580,0.2028,-0.1338,0.0323,0.2934,0.1372,0.0341
78.922,W,0.420,0.000,0.000,-0.363,0.2166,0.0000,0.2520,-0.3266,0.2372,-0.0659
78.942,W,0.480,0.060,0.145,-0.363,0.2304,0.1338,-0.1620,0.2543,0.1372,0.0341
78.962,W,0.540,0.120,0.218,-0.218,0.2442,0.1476,0.0125,-0.1608,0.2372,-0.0132
78.982,W,0.600,0.180,0.290,-0.145,0.2580,0.1614,0.0042,0.0139,0.2622,0.0868
79.002,W,0.660,0.240,0.508,-0.073,0.2718,0.1752,-0.4525,0.0061,0.1622,0.1813
79.022,W,0.720,0.300,0.508,0.145,0.2856,0.1890,0.1271,-0.4512,0.2622,0.0813
79.042,W,0.780,0.360,0.580,0.218,0.2994,0.2028,-0.0611,-0.0958,0.2383,0.1070
79.062,W,0.840,0.420,0.723,0.217,0.3132,0.2166,-0.2857,0.1238,0.1383,0.2070
79.082,W,0.900,0.480,0.728,0.291,0.3270,0.2304,0.0892,-0.0729,0.2383,0.1575
79.103,W,0.960,0.540,0.798,0.508,0.3408,0.2442,-0.0763,-0.5213,0.2645,0.0575
79.123,W,1.020,0.600,0.933,0.502,0.3546,0.2580,-0.2866,0.0712,0.1645,0.1575
79.143,W,1.080,0.660,0.949,0.438,0.3684,0.2718,0.0401,0.2951,0.2645,0.2575
79.163,W,1.140,0.720,1.166,0.728,0.3822,0.2856,-0.5595,-0.7317,0.1645,0.1575
79.183,W,1.200,0.780,1.161,0.726,0.3960,0.2994,0.0369,0.0388,0.2645,0.2575
79.204,W,1.260,0.840,1.279,0.853,0.4098,0.3132,-0.3060,-0.3240,0.1645,0.1575
79.224,W,1.320,0.900,1.260,0.964,0.4236,0.3270,0.0822,-0.3159,0.2645,0.0575
79.244,W,1.380,0.960,1.379,0.943,0.4374,0.3408,-0.2951,0.0609,0.1645,0.1575
79.264,W,1.440,1.020,1.504,0.931,0.4512,0.3546,-0.3522,0.0838,0.0990,0.2575
79.285,W,1.500,1.080,1.424,1.068,0.4650,0.3684,0.2443,-0.3362,0.1990,0.1575
79.305,W,1.560,1.140,1.423,1.123,0.4788,0.3822,0.0873,-0.1265,0.2990,0.2557
79.325,W,1.620,1.200,1.451,1.233,0.4926,0.3960,0.0304,-0.2957,0.3990,0.1557
79.346,W,1.680,1.260,1.668,1.233,0.5064,0.4098,-0.5364,0.0170,0.2990,0.2557
79.366,W,1.740,1.320,1.741,1.306,0.5202,0.4236,-0.1817,-0.1727,0.3385,0.2509
79.387,W,1.800,1.380,1.742,1.379,0.5340,0.4374,0.0324,-0.1831,0.4385,0.2543
79.407,W,1.800,1.440,1.959,1.451,0.5340,0.4512,-0.6393,-0.1874,0.3385,0.2638
79.429,W,1.800,1.500,1.958,1.523,0.5340,0.4650,-0.0908,-0.1919,0.4385,0.2731
79.451,W,1.800,1.560,2.032,1.596,0.5340,0.4788,-0.3238,-0.2060,0.3385,0.2728
79.469,W,1.800,1.620,2.176,1.669,0.5340,0.4926,-0.5873,-0.2097,0.2385,0.2829
79.491,W,1.800,1.680,2.104,1.741,0.5340,0.5064,-0.0018,-0.2187,0.3385,0.2877
79.512,W,1.800,1.740,2.172,1.810,0.5340,0.5202,-0.3919,-0.2127,0.2385,0.3075
79.530,W,1.800,1.800,2.108,1.890,0.5340,0.5340,-0.0264,-0.2551,0.3385,0.2789
79.554,W,1.800,1.800,2.094,1.877,0.5340,0.5340,-0.1398,-0.0133,0.3942,0.3789
79.577,W,1.800,1.800,2.138,1.924,0.5340,0.5340,-0.3137,-0.1926,0.2942,0.3414
79.597,W,1.800,1.800,2.125,1.978,0.5340,0.5340,-0.1617,-0.2426,0.3723,0.2914
79.617,W,1.800,1.800,2.165,2.021,0.5340,0.5340,-0.3210,-0.2394,0.2723,0.2946
79.639,W,1.800,1.800,2.109,2.036,0.5340,0.5340,-0.0438,-0.1790,0.3723,0.3550
79.662,W,1.800,1.800,2.138,2.069,0.5340,0.5340,-0.2747,-0.2428,0.2723,0.2912
79.684,W,1.800,1.800,2.174,2.053,0.5340,0.5340,-0.3141,-0.1124,0.2199,0.3912
79.704,W,1.800,1.800,2.079,2.148,0.5340,0.5340,0.0699,-0.4466,0.3199,0.2912
79.726,W,1.800,1.800,2.078,2.078,0.5340,0.5340,-0.1640,0.0092,0.3700,0.3912
79.748,W,1.800,1.800,2.070,2.139,0.5340,0.5340,-0.1442,-0.3581,0.3898,0.2912
79.772,W,1.800,1.800,2.106,2.106,0.5340,0.5340,-0.2729,-0.1003,0.2898,0.3912
79.795,W,1.800,1.800,2.141,2.141,0.5340,0.5340,-0.2916,-0.2918,0.2424,0.2912
79.809,W,1.800,1.800,2.077,2.142,0.5340,0.5340,-0.0067,-0.2077,0.3424,0.3263
79.830,W,1.800,1.800,2.011,2.083,0.5340,0.5340,0.0385,-0.0217,0.4424,0.4263
79.853,W,1.800,1.800,2.084,2.151,0.5340,0.5340,-0.3519,-0.3807,0.3424,0.3263
79.876,W,1.800,1.800,2.108,2.180,0.5340,0.5340,-0.2443,-0.3019,0.2897,0.2321
79.900,W,1.800,1.800,2.120,2.186,0.5340,0.5340,-0.2220,-0.2456,0.3120,0.2884
79.923,W,1.800,1.800,2.148,2.148,0.5340,0.5340,-0.2802,-0.1145,0.2538,0.3884
79.942,W,1.800,1.800,2.134,2.197,0.5340,0.5340,-0.1647,-0.3590,0.3538,0.2884
79.967,W,1.800,1.800,2.119,2.187,0.5340,0.5340,-0.1538,-0.2090,0.3802,0.3250
79.988,W,1.800,1.800,2.166,2.166,0.5340,0.5340,-0.3373,-0.1663,0.2802,0.3677
80.011,W,1.800,1.800,2.123,2.123,0.5340,0.5340,-0.0854,-0.0857,0.3802,0.4483
80.035,W,1.800,1.800,2.156,2.218,0.5340,0.5340,-0.2983,-0.4890,0.2802,0.3483
80.060,W,1.800,1.800,2.141,2.260,0.5340,0.5340,-0.1668,-0.3816,0.3672,0.2483
80.084,W,1.800,1.800,2.117,2.234,0.5340,0.5340,-0.1283,-0.1956,0.4057,0.3384
80.111,W,1.800,1.800,2.173,2.226,0.5340,0.5340,-0.3657,-0.2356,0.3057,0.2984
80.137,W,1.800,1.800,2.191,2.191,0.5340,0.5340,-0.2795,-0.1476,0.2545,0.3864
80.162,W,1.800,1.800,2.232,2.232,0.5340,0.5340,-0.3611,-0.3607,0.1729,0.2864
80.186,W,1.800,1.800,2.130,2.245,0.5340,0.5340,0.0576,-0.2996,0.2729,0.2344
80.210,W,1.800,1.800,2.116,2.237,0.5340,0.5340,-0.1559,-0.2426,0.3729,0.2914
80.232,W,1.800,1.800,2.107,2.234,0.5340,0.5340,-0.1602,-0.2539,0.3738,0.2801
80.252,W,1.800,1.800,2.158,2.158,0.5340,0.5340,-0.3419,-0.0231,0.2738,0.3801
80.274,W,1.800,1.800,2.100,2.170,0.5340,0.5340,-0.0348,-0.2515,0.3738,0.2825
80.294,W,1.800,1.800,2.137,2.137,0.5340,0.5340,-0.2942,-0.1193,0.2738,0.3825
80.315,W,1.800,1.800,2.089,2.220,0.5340,0.5340,-0.0556,-0.4601,0.3738,0.2825
80.336,W,1.800,1.800,2.156,2.082,0.5340,0.5340,-0.3798,0.1769,0.2738,0.3825
80.356,W,1.800,1.800,2.133,2.133,0.5340,0.5340,-0.1419,-0.3281,0.3738,0.2825
80.379,W,1.800,1.800,2.131,2.202,0.5340,0.5340,-0.1931,-0.4129,0.3409,0.1825
80.402,W,1.800,1.800,2.127,2.190,0.5340,0.5340,-0.1871,-0.2036,0.3469,0.2825
80.421,W,1.800,1.800,2.227,2.162,0.5340,0.5340,-0.5076,-0.1483,0.2469,0.3825
80.444,W,1.800,1.800,2.181,2.048,0.5340,0.5340,-0.1117,0.1354,0.3469,0.4825
80.462,W,1.800,1.800,2.152,2.153,0.5340,0.5340,-0.1402,-0.4729,0.3938,0.3825
80.485,W,1.800,1.800,2.146,2.146,0.5340,0.5340,-0.1926,-0.1911,0.3414,0.3429
80.509,D,1.740,1.740,2.054,2.130,0.5202,0.5202,0.0424,-0.1940,0.4414,0.3262
80.535,D,1.680,1.680,2.181,2.240,0.5064,0.5064,-0.6192,-0.6115,0.3414,0.2262
80.562,D,1.620,1.620,2.200,2.143,0.4926,0.4926,-0.3940,-0.0716,0.2414,0.3262
80.586,D,1.560,1.560,2.242,2.242,0.4788,0.4788,-0.5155,-0.6571,0.1414,0.2262
80.610,D,1.500,1.500,2.173,2.173,0.4650,0.4650,-0.2295,-0.2290,0.2355,0.2360
80.631,D,1.440,1.440,2.157,2.214,0.4512,0.4512,-0.3907,-0.5669,0.1355,0.1360
80.649,D,1.380,1.380,2.076,2.156,0.4374,0.4374,-0.2168,-0.3223,0.2206,0.1151
80.666,D,1.320,1.320,2.050,2.191,0.4236,0.4236,-0.3732,-0.6110,0.1206,0.0151
80.687,D,1.260,1.260,2.044,2.045,0.4098,0.4098,-0.4555,-0.1035,0.0206,0.1151
80.703,D,1.200,1.200,2.004,1.930,0.3960,0.3960,-0.3821,-0.1519,0.0139,0.2151
80.723,D,1.200,1.140,1.746,1.819,0.3960,0.3822,0.3183,-0.1283,0.1139,0.2539
80.742,D,1.200,1.080,1.668,1.813,0.3960,0.3684,-0.0849,-0.4247,0.2139,0.1539
80.763,D,1.200,1.020,1.668,1.886,0.3960,0.3546,-0.2823,-0.7023,0.1139,0.0539
80.782,D,1.200,0.960,1.667,1.739,0.3960,0.3408,-0.2758,-0.1007,0.1202,0.1539
80.801,D,1.200,0.900,1.672,1.672,0.3960,0.3270,-0.2968,-0.2954,0.0992,0.0539
80.820,D,1.200,0.840,1.531,1.604,0.3960,0.3132,0.1532,-0.2887,0.1992,0.0245
80.840,D,1.200,0.780,1.479,1.479,0.3960,0.2994,-0.0375,-0.1074,0.2992,0.1245
80.860,D,1.200,0.720,1.525,1.452,0.3960,0.2856,-0.3086,-0.3717,0.1992,0.0245
80.880,D,1.200,0.660,1.596,1.451,0.3960,0.2718,-0.4161,-0.4714,0.0992,-0.0755
80.899,D,1.200,0.600,1.540,1.260,0.3960,0.2580,-0.0645,0.0805,0.1992,0.0245
80.919,D,1.200,0.540,1.467,1.027,0.3960,0.2442,0.0224,0.2908,0.2992,0.1245
80.939,D,1.200,0.480,1.596,1.016,0.3960,0.2304,-0.5598,-0.2931,0.1992,0.0245
80.960,D,1.200,0.420,1.527,1.091,0.3960,0.2166,-0.0231,-0.5896,0.2992,-0.0755
80.978,D,1.200,0.360,1.606,1.022,0.3960,0.2028,-0.4413,-0.2254,0.1992,-0.0226
80.998,D,1.200,0.300,1.612,0.806,0.3960,0.1890,-0.2635,0.2354,0.1325,0.0774
81.017,D,1.200,0.240,1.532,0.730,0.3960,0.1752,0.0009,-0.1023,0.2325,0.0729
81.038,D,1.200,0.180,1.524,0.726,0.3960,0.1614,-0.1740,-0.3177,0.2220,-0.0271
81.058,D,1.200,0.120,1.524,0.725,0.3960,0.1476,-0.1928,-0.3627,0.2032,-0.1271
81.078,D,1.200,0.060,1.451,0.580,0.3960,0.1338,0.0308,0.0504,0.3032,-0.0271
81.097,D,1.200,-0.000,1.596,0.290,0.3960,0.0000,-0.6000,0.5515,0.2032,0.0729
81.118,D,1.200,-0.060,1.523,0.290,0.3960,-0.1338,-0.0127,-0.2101,0.3032,-0.0271
81.138,D,1.200,-0.120,1.588,0.361,0.3960,-0.1476,-0.3941,-0.4654,0.2032,-0.1271
81.157,D,1.200,-0.180,1.676,0.219,0.3960,-0.1614,-0.5049,0.1167,0.1032,-0.0447
81.177,D,1.200,-0.240,1.451,0.000,0.3960,-0.1752,0.4107,0.4024,0.2032,0.0553
81.197,D,1.200,-0.300,1.451,0.000,0.3960,-0.1890,-0.1494,-0.1800,0.2466,-0.0447
81.216,D,1.200,-0.360,1.451,0.000,0.3960,-0.2028,-0.1511,-0.2160,0.2449,-0.1447
81.237,D,1.200,-0.420,1.520,0.000,0.3960,-0.2166,-0.3636,-0.2520,0.1449,-0.2447
81.257,D,1.200,-0.480,1.495,-0.285,0.3960,-0.2304,-0.1140,0.5945,0.2449,-0.1447
81.277,D,1.200,-0.540,1.402,-0.369,0.3960,-0.2442,0.1112,0.1076,0.3449,-0.1366
81.297,D,1.200,-0.600,1.531,-0.437,0.3960,-0.2580,-0.5219,0.0741,0.2449,-0.1839
81.317,D,1.200,-0.660,1.520,-0.579,0.3960,-0.2718,-0.1649,0.3055,0.2311,-0.0839
81.338,D,1.200,-0.720,1.565,-0.711,0.3960,-0.2856,-0.3299,0.3249,0.1311,0.0161
81.357,D,1.200,-0.780,1.465,-0.659,0.3960,-0.2994,0.0901,-0.2022,0.2311,-0.0839
81.378,D,1.200,-0.840,1.396,-0.588,0.3960,-0.3132,0.0544,-0.3299,0.3311,-0.1839
81.397,D,1.200,-0.900,1.524,-0.726,0.3960,-0.3270,-0.5125,0.2396,0.2311,-0.0874
81.417,D,1.200,-0.960,1.513,-0.721,0.3960,-0.3408,-0.1618,-0.1562,0.2342,-0.1874
81.438,D,1.200,-1.020,1.491,-0.781,0.3960,-0.3546,-0.1190,0.0076,0.2770,-0.2874
